#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample2_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample2_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample2_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample2_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample2_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample2_aligned" name="distribution" x="@BDBirthRate.t:sample2_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample2_aligned" name="distribution" x="@BDDeathRate.t:sample2_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample2_aligned" id="treeLikelihood.sample2_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample2_aligned">
#            <siteModel id="SiteModel.s:sample2_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample2_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample2_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample2_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sample2_aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample2_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample2_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate
16000	-42756.87095202694	-42765.52373440924	8.652782382297579	-42765.52373440924	0.0014980910390400947	0.0053347854360103735	15.560537661279715	251.7063276365051	0.36365149249768935
17000	-42753.10616727215	-42761.90466801214	8.7985007399885	-42761.90466801214	0.0014657056011382417	0.005166018255911429	15.706256018970636	418.1578392037639	0.4587102980555796
18000	-42756.59854394846	-42763.00001878327	6.401474834815248	-42763.00001878327	0.0014952914785314826	0.005656849596135982	13.309230113797385	710.3090384881253	0.662126554872158
19000	-42757.11313737683	-42766.007621187426	8.89448381059412	-42766.007621187426	0.0014773912435447295	0.005368099240318127	15.802239089576258	424.38995037358336	0.2518717042839949
20000	-42754.22478788893	-42763.09716976936	8.872381880427959	-42763.09716976936	0.001317761692532658	0.004566640582859216	15.780137159410096	631.2852374865028	0.47264002995321464
21000	-42754.38371608642	-42762.90809035765	8.524374271228073	-42762.90809035765	0.0013156705025032121	0.005088085919055637	15.43212955021021	106.10129672800043	0.7993032259913924
22000	-42757.047120800846	-42764.14380425963	7.0966834587787915	-42764.14380425963	0.001262513319291364	0.0048664754152531586	14.004438737760928	570.1414116216673	0.7518723498994039
23000	-42756.362783597695	-42764.97939361596	8.616610018263607	-42764.97939361596	0.0011976132960475482	0.004362413866488842	15.524365297245744	222.97803260603547	0.8378326657927911
24000	-42756.48744668077	-42764.93723359902	8.449786918251235	-42764.93723359902	0.0016360560514051068	0.005359420101420593	15.357542197233371	212.2142006155823	0.3290478633397429
25000	-42754.21285300647	-42762.45277038692	8.239917380446107	-42762.45277038692	0.001559020941314899	0.005548060326828566	15.147672659428244	401.21908877793663	0.5852910554086393
26000	-42753.66890641302	-42761.67339576462	8.004489351604391	-42761.67339576462	0.0014803712389723988	0.005218661966036159	14.912244630586528	954.5328541568816	0.2766108753308645
27000	-42753.37917353343	-42762.26876384435	8.889590310920138	-42762.26876384435	0.0012644185405442133	0.004760041936079625	15.797345589902275	209.66327242688223	0.5916158882923022
28000	-42753.828552999825	-42762.4542264982	8.625673498379317	-42762.4542264982	0.00159399340418331	0.0054866822195213365	15.533428777361454	721.9892861339865	0.1596479180745771
29000	-42753.48983695485	-42762.56875037374	9.07891341889751	-42762.56875037374	0.0012803228955409883	0.004896599640362484	15.986668697879647	811.0020122603421	0.0895326396448913
30000	-42760.0756510357	-42768.17601631829	8.100365282592923	-42768.17601631829	0.0015392357829512747	0.005877146167735622	15.00812056157506	485.51592407359516	0.47007586149634717
31000	-42755.35998360052	-42762.86686649447	7.506882893949847	-42762.86686649447	0.001591302303566095	0.005439158724923201	14.414638172931983	724.6321946707648	0.5293745284496313
32000	-42756.72819242815	-42765.23162076076	8.503428332612545	-42765.23162076076	0.0015068689031103024	0.00585640424876697	15.411183611594682	351.6791821328274	0.3922243624903631
33000	-42755.82669470709	-42763.83753516234	8.010840455251389	-42763.83753516234	0.0013055158442272126	0.005155146150452524	14.918595734233525	200.18991578113273	0.037349295381641945
34000	-42756.37352103733	-42764.66385635173	8.290335314406672	-42764.66385635173	0.0014082342172129809	0.005409563796124856	15.198090593388809	919.5796050378958	0.13477693055439466
35000	-42755.65805967611	-42763.904422509	8.246362832886565	-42763.904422509	0.0017205731204397393	0.005806384905630953	15.154118111868701	332.4661949523465	0.5956882738494075
36000	-42756.81803810706	-42762.21125029565	5.3932121885901445	-42762.21125029565	0.0013534080209865868	0.005001598168572191	12.300967467572281	994.4399595874442	0.7211610511253098
37000	-42756.072445419384	-42764.769547259726	8.697101840341563	-42764.769547259726	0.0012236668160160416	0.004700293595050868	15.6048571193237	171.86227886634117	0.5382384110776877
38000	-42754.32243084833	-42763.30406811892	8.981637270590372	-42763.30406811892	0.0013444517274391766	0.0049275545592772415	15.88939254957251	319.3283013029567	0.28630511986482393
39000	-42754.33680236876	-42762.164911870066	7.828109501307775	-42762.164911870066	0.001431473650086724	0.00541856152841051	14.735864780289912	803.3531015140934	0.3895373159378992
40000	-42756.481914180535	-42765.05975589068	8.577841710146922	-42765.05975589068	0.0017547855473397898	0.0059668948792660804	15.485596989129059	622.8802979346749	0.08039632618656083
41000	-42755.87257288201	-42764.78557297289	8.913000090880269	-42764.78557297289	0.0013054801040370686	0.005042713527099579	15.820755369862406	346.6324175822612	0.047301516110376286
42000	-42754.013865518886	-42763.09303870938	9.079173190500674	-42763.09303870938	0.001245131005758853	0.004643876630636155	15.98692846948281	683.7401279765878	0.31297589581525115
43000	-42755.39191760299	-42763.04725369889	7.655336095900902	-42763.04725369889	0.0016203210124981495	0.005891892578260202	14.563091374883038	852.0861424054463	0.2629186114229334
44000	-42752.900453837865	-42761.86583825666	8.965384418795514	-42761.86583825666	0.0013507429311341614	0.005093635726059085	15.87313969777765	474.1750133173257	0.32741351679274844
45000	-42755.68683084054	-42764.63815149994	8.951320659397934	-42764.63815149994	0.00163947394894763	0.005397363052174166	15.859075938380071	571.4280875647285	0.1258943116527384
46000	-42754.64403664444	-42763.79403625588	9.149999611442773	-42763.79403625588	0.0013376067935210439	0.00467988443787144	16.05775489042491	760.8801487192167	0.20585006281704846
47000	-42756.589587809896	-42763.83148065611	7.241892846211952	-42763.83148065611	0.001364019417144861	0.005385510815058543	14.149648125194089	649.6536629909967	0.6213358777678207
48000	-42754.13568377483	-42761.864916729064	7.729232954231875	-42761.864916729064	0.001521424747815429	0.005450741384688294	14.636988233214012	517.2284963586659	0.6260630721040504
49000	-42754.35692935769	-42763.50355735538	9.146627997695205	-42763.50355735538	0.001186037765557598	0.004569064592195001	16.054383276677342	364.1494804438752	0.041933913131414924
50000	-42756.04359820055	-42762.894560064815	6.850961864261997	-42762.894560064815	0.0015154295719352325	0.005737294894450877	13.758717143244134	747.1931486715707	0.564739047809938
51000	-42754.92652814698	-42763.91800507621	8.991476929227902	-42763.91800507621	0.0013054524953169974	0.004551363262153747	15.899232208210039	487.27479461522705	0.5390995199899946
52000	-42760.01383796285	-42767.72492784849	7.711089885639563	-42767.72492784849	0.0016340157872227977	0.005805761146683177	14.6188451646217	113.08711123379626	0.49200126722607496
53000	-42756.772382110576	-42765.31589182685	8.543509716274833	-42765.31589182685	0.0014506845790385674	0.005567847861225126	15.45126499525697	412.0552887345847	0.4411632954604745
54000	-42753.26553814569	-42761.832249510386	8.56671136468877	-42761.832249510386	0.0014780908789267264	0.0051696477260724846	15.474466643670906	958.1750055841162	0.0822663836586362
55000	-42754.58799842938	-42763.04916612231	8.46116769293538	-42763.04916612231	0.0013936883162772632	0.005434128275771265	15.368922971917517	186.01148182443697	0.536115835173308
56000	-42753.87134644158	-42762.23143499748	8.360088555901363	-42762.23143499748	0.001461609088177425	0.005313400078668649	15.2678438348835	85.76821461764216	0.807392437186342
57000	-42755.543592500566	-42764.113126222335	8.569533721770021	-42764.113126222335	0.0015470379086796853	0.005621813179785976	15.477289000752158	373.97225205058896	0.44578196817721283
58000	-42752.42783125548	-42761.52102528476	9.09319402927758	-42761.52102528476	0.001392874927588539	0.005117104759202933	16.000949308259717	490.1198878802962	0.17451544975247507
59000	-42753.36339316003	-42762.293085274694	8.929692114667986	-42762.293085274694	0.0013994967217260941	0.0048450240898546435	15.837447393650123	531.5910165298073	0.43068658340242805
60000	-42759.23612331833	-42767.122777919794	7.88665460146354	-42767.122777919794	0.0015139363471026155	0.005629069685606633	14.794409880445677	850.6888484895479	0.2711295864652279
61000	-42752.47479469875	-42761.709695858604	9.23490115985889	-42761.709695858604	0.0013745821846105392	0.0049853228074853845	16.142656438841026	661.4111331567993	0.04570975889167713
62000	-42753.183475711965	-42761.846831229064	8.663355517101017	-42761.846831229064	0.0014896809723498531	0.005422859477846598	15.571110796083154	739.4786605847216	0.1453862224524395
63000	-42754.34060798513	-42763.31593558255	8.975327597422512	-42763.31593558255	0.001226385668395989	0.0046639112778970645	15.883082876404648	327.1538052347123	0.048421674830472584
64000	-42754.43926467935	-42761.64719293707	7.207928257719942	-42761.64719293707	0.0014821745612245223	0.005279846375032777	14.115683536702079	507.0972956293511	0.7307201790407536
65000	-42753.05688515672	-42761.719743687536	8.66285853081075	-42761.719743687536	0.0013619726853350258	0.005091652681037086	15.570613809792887	977.8764483863308	0.052176218024741795
66000	-42752.71501941577	-42761.54217316892	8.827153753147943	-42761.54217316892	0.0014152044675645604	0.005089969712742661	15.73490903213008	519.8258737125824	0.3904139945107013
67000	-42754.54460859786	-42763.18137679297	8.636768195106509	-42763.18137679297	0.0015888391902088648	0.0058510704610072375	15.544523474088646	550.2993930952366	0.1572537396740334
68000	-42754.38926407786	-42762.96593215682	8.57666807895855	-42762.96593215682	0.001449483921537509	0.00492936635435782	15.484423357940686	143.30497514162468	0.6158994315901979
69000	-42755.06103341761	-42762.971035906514	7.910002488901263	-42762.971035906514	0.0012632807020419219	0.004856186590764324	14.8177577678834	650.6205288161551	0.6054603478835451
70000	-42753.99844210268	-42763.142367103545	9.143925000859902	-42763.142367103545	0.0014124471430015772	0.0051033640319372775	16.05168027984204	482.37039547811344	0.08744868236193869
71000	-42753.23292632235	-42761.59701794248	8.364091620123675	-42761.59701794248	0.0013972659147424417	0.005101748808181414	15.271846899105812	99.24412765732761	0.7238759785761144
72000	-42753.531751518705	-42762.27632141022	8.744569891514837	-42762.27632141022	0.0013040058902040867	0.004762411746095995	15.652325170496974	136.50140060273557	0.711348946451594
73000	-42757.19250504043	-42766.191242413064	8.998737372633892	-42766.191242413064	0.0011147755335864154	0.004301776714778131	15.906492651616029	707.0628264919347	0.4518432528241047
74000	-42757.50668845523	-42764.40152305509	6.894834599854875	-42764.40152305509	0.001742531577876193	0.005833979142138441	13.802589878837011	698.5635615567506	0.5872066937621832
75000	-42753.914457332234	-42762.0028499463	8.088392614069537	-42762.0028499463	0.0013442901699983513	0.004900737055789541	14.996147893051674	116.28054263852233	0.528829064932705
76000	-42754.55698080322	-42763.54951077952	8.992529976294504	-42763.54951077952	0.0013016435859751685	0.00512933751025855	15.900285255276641	380.72399858379055	0.16519916824207176
77000	-42754.69589897957	-42763.083948947205	8.388049967640573	-42763.083948947205	0.0016669696963664737	0.005791604858470708	15.29580524662271	215.76829338905975	0.6091528642821222
78000	-42756.87229024599	-42766.03911733434	9.166827088348779	-42766.03911733434	0.0011688021207775811	0.004220411144454013	16.074582367330915	270.7128330238147	0.7183987329139369
79000	-42754.46921833125	-42762.83965608577	8.370437754524321	-42762.83965608577	0.001328986346051092	0.004653844105486026	15.278193033506458	538.5444701854391	0.6394341448224575
80000	-42754.49828712715	-42761.6866795245	7.188392397349308	-42761.6866795245	0.0014435096653287781	0.005093274942724748	14.096147676331444	44.623762192576564	0.7233671004813546
81000	-42754.128498712205	-42762.75044473975	8.621946027545038	-42762.75044473975	0.0013044538392934435	0.00469980351400935	15.529701306527175	270.18945175890997	0.0019285874967428784
82000	-42754.22114364749	-42762.835998789495	8.61485514200563	-42762.835998789495	0.0012236191960407262	0.004670943094564834	15.522610420987768	328.25920830804137	0.7154571408419493
83000	-42754.51890913036	-42763.4142661098	8.895356979438333	-42763.4142661098	0.0013403408064717698	0.0049192232587219956	15.80311225842047	941.2549420847498	0.05860957997104919
84000	-42753.17252319957	-42762.075727996125	8.90320479654889	-42762.075727996125	0.0014299215757679895	0.004962708457059654	15.810960075531026	402.4614159874011	0.49411940323791465
85000	-42754.172262969005	-42763.19642896389	9.024165994885593	-42763.19642896389	0.0013163733391599376	0.005077328537867752	15.93192127386773	797.5408650008792	0.04203966709600539
86000	-42758.07672782557	-42766.76753631369	8.690808488115064	-42766.76753631369	0.001486963926191894	0.005276170427882416	15.5985637670972	685.3612973710176	0.24783472347754268
87000	-42753.04951773369	-42762.124272179186	9.074754445495069	-42762.124272179186	0.0013216898537755273	0.005031460121301158	15.982509724477206	751.8827777727912	0.0743616770704232
88000	-42753.541614092625	-42762.569550338456	9.027936245828801	-42762.569550338456	0.001388369082990428	0.004772372186371268	15.935691524810938	802.6926654649774	0.19236951323237367
89000	-42754.33221797018	-42763.05078869474	8.718570724558116	-42763.05078869474	0.0015430530688903613	0.005449570397063815	15.626326003540253	324.21837338356306	0.42724401750294844
90000	-42756.00839737018	-42764.63843953666	8.630042166482863	-42764.63843953666	0.0016349238262989034	0.005617781450737456	15.537797445465	702.7116190768629	0.12028073087041667
91000	-42752.86194841444	-42761.771734521026	8.90978610658725	-42761.771734521026	0.001394786219477826	0.004998014533056508	15.817541385569386	356.83995247140376	0.4924872637234068
92000	-42754.18411073752	-42762.726234488015	8.542123750495573	-42762.726234488015	0.0015835489043418923	0.005751404381362059	15.44987902947771	280.27304292782225	0.3148845626583557
93000	-42754.058346364596	-42761.62728934122	7.568942976619505	-42761.62728934122	0.001431502931472265	0.0051947824548867864	14.476698255601642	736.0172108234736	0.5520202687833433
94000	-42755.13192561397	-42763.32470266469	8.192777050726983	-42763.32470266469	0.001602806808456369	0.005475796843995736	15.10053232970912	650.1086279566244	0.4113732434040073
95000	-42753.08604077944	-42761.89229357966	8.806252800216066	-42761.89229357966	0.0015191816481028165	0.005301712473674078	15.714008079198203	309.5621734616066	0.3383025208864024
96000	-42754.69175444333	-42763.013344552644	8.32159010931446	-42763.013344552644	0.001223917756101157	0.004453379922363481	15.229345388296597	674.1774185152622	0.6029948289748683
97000	-42754.539613767294	-42763.573086604294	9.033472836998955	-42763.573086604294	0.0015361043153366387	0.00520784840529749	15.941228115981092	439.4816312527072	0.17914477335601064
98000	-42753.02613454265	-42762.10763336113	9.08149881848166	-42762.10763336113	0.0013224040855124618	0.004984187221372918	15.989254097463796	391.7428630171118	0.16602579408934853
99000	-42752.84643821037	-42761.939814996564	9.093376786196476	-42761.939814996564	0.0013942406889866884	0.004886009792423913	16.001132065178613	411.103013578203	0.370791827807906
100000	-42754.0983471197	-42762.47407332614	8.375726206435727	-42762.47407332614	0.0015652470910007005	0.005690490997990446	15.283481485417864	632.5614480399369	0.28622077026319415
101000	-42754.03572421423	-42762.92214641221	8.886422197985198	-42762.92214641221	0.001457874375827529	0.005478096810829925	15.794177476967334	630.2595237893846	0.0807972561749788
102000	-42759.53714148844	-42768.10150735103	8.564365862583564	-42768.10150735103	0.001855177223534402	0.006100327334265211	15.472121141565701	633.4569066056708	0.014190291361637441
103000	-42755.23807501042	-42762.572120135745	7.334045125323538	-42762.572120135745	0.0012813702081106145	0.004576459661273959	14.241800404305675	658.9263872184847	0.7295554650024131
104000	-42756.452423577335	-42763.97563143624	7.523207858906282	-42763.97563143624	0.0014887829721019078	0.005510139669473439	14.43096313788842	741.7609822408856	0.4907450230891781
105000	-42754.50569962113	-42763.02580313439	8.52010351326458	-42763.02580313439	0.0015214314467538982	0.005095304805766851	15.427858792246717	461.36708845848034	0.5697983901961706
106000	-42752.52390811792	-42761.53733606844	9.013427950524537	-42761.53733606844	0.0014110424350619328	0.0050488510836416796	15.921183229506674	643.5402489426257	0.20119324838179886
107000	-42753.181599493255	-42762.10778036368	8.926180870425503	-42762.10778036368	0.0014384475208936477	0.004993021747360972	15.83393614940764	297.1348522686123	0.34935609499376274
108000	-42754.24588512937	-42763.479274569625	9.233389440257099	-42763.479274569625	0.0012120307251610352	0.004465511673846297	16.141144719239236	601.6913632855496	0.3739583491746415
109000	-42756.0210696537	-42764.71709336365	8.69602370994895	-42764.71709336365	0.0014776049580223535	0.005473626015404487	15.603778988931087	305.8244605000893	0.22446743283340384
110000	-42753.28773443504	-42762.21464366703	8.926909231986826	-42762.21464366703	0.001577124055210709	0.005494558252317522	15.834664510968963	525.7479674148626	0.1073486191460176
111000	-42756.17445230906	-42764.39267608226	8.21822377319648	-42764.39267608226	0.0014463497878466534	0.005130532245280448	15.125979052178616	327.98891514995563	0.7260984318604199
112000	-42756.80884483771	-42765.368508951986	8.55966411427432	-42765.368508951986	0.0014593689724927612	0.005209783281918034	15.467419393256456	151.1428904648529	0.6735298148423966
113000	-42753.476327188044	-42761.90566018461	8.429332996562941	-42761.90566018461	0.0015005944928307736	0.005276140999617489	15.337088275545078	198.98770252510937	0.36531694699694195
114000	-42752.86425778632	-42762.009559369384	9.145301583064612	-42762.009559369384	0.0014751102579905306	0.005108481769521546	16.05305686204675	538.5319845073499	0.11471966753790454
115000	-42754.044012194354	-42762.25870115634	8.214688961979878	-42762.25870115634	0.001411192505404165	0.00532436598615504	15.122444240962015	871.2167756919224	0.2420428317416862
116000	-42753.43577557033	-42762.1566208551	8.720845284771528	-42762.1566208551	0.0015134783465866344	0.005231708359926706	15.628600563753665	240.80723892478443	0.4775631663249682
117000	-42755.96253233041	-42762.453571266844	6.491038936428634	-42762.453571266844	0.001477212811656123	0.005583891476878467	13.39879421541077	960.0719785069657	0.5112806619367023
118000	-42755.305925929286	-42761.77005851625	6.464132586967718	-42761.77005851625	0.0014286588769042206	0.005053336171560216	13.371887865949855	315.71322962631973	0.887867839247825
119000	-42754.52079009721	-42763.24948458038	8.728694483170571	-42763.24948458038	0.001285289369126559	0.005056955204773226	15.636449762152708	712.7047126583047	0.27996416631003085
120000	-42752.57005523499	-42761.74993108431	9.179875849321483	-42761.74993108431	0.0013281625224440471	0.004906633950350609	16.08763112830362	651.0610207554801	0.14908593686968905
121000	-42754.00282850505	-42763.505826627385	9.502998122334237	-42763.505826627385	0.0013613023080083476	0.0046314951406125566	16.410753401316374	609.6616840077783	0.00925384654400257
122000	-42753.93484353725	-42762.86801933213	8.933175794878345	-42762.86801933213	0.0012646050568087682	0.004735676989518404	15.840931073860482	882.3128978001018	0.1797308020148945
123000	-42752.8661005267	-42761.735423774604	8.869323247904912	-42761.735423774604	0.0013842461957916646	0.005110419049291717	15.777078526887049	478.075970215788	0.38696244224407333
124000	-42754.166971576524	-42762.46292798583	8.2959564093037	-42762.46292798583	0.0013972022737957265	0.005348532319120169	15.203711688285837	554.0912093899963	0.4798340359418461
125000	-42753.47478675584	-42762.41220973037	8.93742297453335	-42762.41220973037	0.0015693721375783457	0.005461051619179437	15.845178253515487	461.2236803465264	0.11526358064115716
126000	-42754.55576636196	-42762.862988905	8.307222543038824	-42762.862988905	0.0014746175911782768	0.005191863417877047	15.21497782202096	246.57082772992234	0.7627914109335001
127000	-42752.970378297214	-42762.11358538011	9.143207082895639	-42762.11358538011	0.0013754603808333	0.004839957159911211	16.050962361877776	721.0097806179249	0.16059802846311644
128000	-42755.65113293193	-42763.03401442322	7.382881491282962	-42763.03401442322	0.0014665466407534527	0.005339477672600816	14.290636770265099	597.9523064137078	0.64600051556895
129000	-42753.09790662182	-42761.9830422108	8.885135588981601	-42761.9830422108	0.001548714176193886	0.005557123753003962	15.792890867963738	495.0922255095624	0.12119500159926805
130000	-42753.3036022565	-42762.09948339225	8.795881135750527	-42762.09948339225	0.0013722950924394063	0.005116981624659776	15.703636414732664	272.15140151570665	0.5317194427058933
131000	-42753.91329301792	-42762.65073605957	8.73744304165579	-42762.65073605957	0.0012728397475385337	0.00454922734227001	15.645198320637927	569.71707256614	0.5564281858011844
132000	-42754.258489547035	-42763.27248384628	9.013994299247411	-42763.27248384628	0.0011935456007515141	0.00457108874591069	15.921749578229548	724.7143399976421	0.33764152427772476
133000	-42752.911704760925	-42761.49420066991	8.582495908984768	-42761.49420066991	0.001405709539489859	0.005102573907812703	15.490251187966905	539.8337475427501	0.4713605645496461
134000	-42754.285825542865	-42762.77095452248	8.485128979609787	-42762.77095452248	0.001232498959548182	0.004545214390514448	15.392884258591923	211.41888700791333	0.8388523560474976
135000	-42753.973517515624	-42761.72866313216	7.75514561653495	-42761.72866313216	0.0014161479873449861	0.005275279313351675	14.662900895517087	984.845539402591	0.30074843439761784
136000	-42755.06368555338	-42763.307996003205	8.244310449824349	-42763.307996003205	0.0014077313658724254	0.005124837200507349	15.152065728806486	963.7463776470056	0.22172200240273413
137000	-42753.85038465177	-42761.91576787335	8.065383221583579	-42761.91576787335	0.001471834627601879	0.0051111322736663856	14.973138500565716	740.854235583404	0.4667092534570621
138000	-42753.41190364488	-42762.36162846277	8.949724817888024	-42762.36162846277	0.0014100173077315969	0.0048877727711207535	15.85748009687016	807.2250300810259	0.17395569177670517
