#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample2_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample2_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample2_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample2_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample2_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample2_aligned" name="distribution" x="@BDBirthRate.t:sample2_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample2_aligned" name="distribution" x="@BDDeathRate.t:sample2_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:sample2_aligned" name="distribution">
#            <parameter id="kappa.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:sample2_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample2_aligned" id="treeLikelihood.sample2_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample2_aligned">
#            <siteModel id="SiteModel.s:sample2_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample2_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample2_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample2_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:sample2_aligned" kappa="@kappa.s:sample2_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:sample2_aligned" id="estimatedFreqs.s:sample2_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample2_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample2_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
32000	-42306.07275083465	-42315.36018544964	9.287434614981164	-42315.36018544964	0.0014178346269185997	0.005110126252473213	14.795781802186722	137.8385087290662	0.8988367609762691	4.278098894259085	0.27188016229776774	0.239839794794255	0.2238435606195461	0.26443648228843114
33000	-42305.073333392385	-42315.46066823747	10.387334845090184	-42315.46066823747	0.0013698243909358145	0.0050499268425926525	15.895682032295742	352.70981693252287	0.2697816777424689	4.278098894259085	0.27188016229776774	0.239839794794255	0.2238435606195461	0.26443648228843114
34000	-42311.77511146305	-42321.68859176934	9.91348030629089	-42321.68859176934	0.0012299864021431814	0.0046870862820225095	15.472907020060848	224.8875662432194	0.20161927418973855	4.449165110037565	0.27188016229776774	0.239839794794255	0.2238435606195461	0.26443648228843114
35000	-42306.574318826766	-42316.662227386965	10.087908560195622	-42316.662227386965	0.0012912612438595837	0.004625603725046223	15.647335273965583	925.802908776695	0.2708963373233126	4.449165110037565	0.27188016229776774	0.239839794794255	0.2238435606195461	0.26443648228843114
36000	-42284.40306582413	-42295.33186259386	10.928796769732624	-42295.33186259386	0.0014627105727346402	0.004886614471540977	16.235496431366492	687.7165269796324	0.004640782970298865	3.6048199174212496	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
37000	-42284.35346092178	-42294.128237103534	9.774776181755147	-42294.128237103534	0.001355252258401394	0.004815903453072494	15.081475843389015	627.0704870961738	0.5871224734132127	3.6048199174212496	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
38000	-42283.185275565644	-42293.67616053971	10.490884974068823	-42293.67616053971	0.0013786009926939438	0.005220600871178699	15.797584635702691	693.5882956698994	0.1496161945595943	3.6048199174212496	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
39000	-42282.98368406268	-42293.468279248766	10.484595186087772	-42293.468279248766	0.0013618409356810019	0.005141459782361383	15.79129484772164	346.8591625567216	0.0599673896707557	3.6048199174212496	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
40000	-42285.35275680579	-42295.41092914	10.05817233421068	-42295.41092914	0.001506233616674499	0.005849846928182368	15.339205194166897	702.0644063007953	0.1271787516392814	3.5268415029988143	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
41000	-42283.85486600541	-42294.60264396835	10.747777962940333	-42294.60264396835	0.0012515259101431027	0.004729390580498627	15.888312221911306	459.04490608306907	0.48817771909651264	3.113382312122541	0.2523190126863864	0.239839794794255	0.2238435606195461	0.2839976318998125
42000	-42126.580650849115	-42136.93429822041	10.353647371298031	-42136.93429822041	0.00130079138273337	0.00464661794615601	15.541557369581035	830.7051732483526	0.37277263771706803	3.113382312122541	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
43000	-42126.40109650324	-42134.92605449004	8.52495798679303	-42134.92605449004	0.0015101355780694173	0.0058078096696490495	13.712867985076034	58.89782684370224	0.5732657101529283	3.113382312122541	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
44000	-42123.309922901455	-42133.05015588231	9.740232980850141	-42133.05015588231	0.0013724671395327725	0.005046935968348389	15.143430819813396	149.71068492644474	0.8632492860166932	3.7562422356627665	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
45000	-42125.989088016235	-42136.16029548254	10.171207466305791	-42136.16029548254	0.0012237277633615254	0.004776550216358548	15.574405305269048	264.16821798052155	0.09723781475382784	3.7562422356627665	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
46000	-42124.54699797467	-42134.88045244729	10.333454472619042	-42134.88045244729	0.0015309374295394904	0.005498277463240668	15.44954364546317	665.239867286664	0.24969519647988667	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
47000	-42123.73610511418	-42134.47982062131	10.74371550713007	-42134.47982062131	0.001522929438812895	0.005168583717773599	15.859804679974197	373.0627696293809	0.06525277705898802	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
48000	-42124.69660074726	-42135.50296849741	10.806367750148866	-42135.50296849741	0.0012543236324353041	0.00488366936357617	15.922456922992993	894.4924546534068	0.056443499902221084	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
49000	-42125.2406256773	-42135.88554358553	10.644917908226102	-42135.88554358553	0.001302934845688051	0.004468702973907851	15.761007081070229	518.3181726489602	0.5877509716136542	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
50000	-42125.73050943839	-42136.256650794305	10.52614135591584	-42136.256650794305	0.0015322499083512112	0.005194613900960174	15.642230528759967	244.48547086468906	0.6022348707079989	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
51000	-42123.612219624556	-42133.84689099867	10.234671374117106	-42133.84689099867	0.0015103463621447362	0.005550894709067544	15.350760546961233	601.2522049690234	0.3324640741018882	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
52000	-42123.16716153277	-42133.94148679825	10.774325265476392	-42133.94148679825	0.0013036081868566466	0.004818102675953088	15.89041443832052	971.7127421649225	0.035179186457162906	2.9103985198686635	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
53000	-42125.32660940236	-42135.68033455926	10.35372515690969	-42135.68033455926	0.0014989416422759097	0.0056842941127302135	15.585250227474925	752.3457680681026	0.004928951316830915	3.239360974569981	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
54000	-42124.62128217037	-42135.1197121914	10.498430021038068	-42135.1197121914	0.0015599001655105839	0.005305772189011705	15.605840705784212	278.68733032135333	0.25017612637350106	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
55000	-42128.5782653522	-42139.50963255844	10.931367206241138	-42139.50963255844	0.001409973275024125	0.005081578716701879	16.038777890987284	506.1469041086915	0.15547280808608205	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
56000	-42126.96075941888	-42137.19772025027	10.236960831391677	-42137.19772025027	0.0012035122337259016	0.004638038844885223	15.344371516137821	192.66507220687163	0.2751315260927732	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
57000	-42124.16007225688	-42134.47441932362	10.314347066743736	-42134.47441932362	0.0013745575517238977	0.005050066281222524	15.421757751489881	182.3007908027744	0.7874453056099336	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
58000	-42127.42504465436	-42138.060449933524	10.635405279164576	-42138.060449933524	0.0013099844877859086	0.004743056681255976	15.74281596391072	231.35785887619596	0.7160119907936975	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
59000	-42125.907079035656	-42137.25585283177	11.348773796108564	-42137.25585283177	0.001139969410184127	0.00438390189037108	16.45618448085471	734.266020977493	0.11862363366171622	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
60000	-42127.7948512188	-42138.88950610889	11.094654890092801	-42138.88950610889	0.001277531358227863	0.004247732819726835	16.202065574838947	981.8696223603439	0.17353099968295135	2.8862371809029526	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
61000	-42123.303159193856	-42133.40285132515	10.099692131291393	-42133.40285132515	0.0015908970979900334	0.005541735963053863	15.574258674088142	304.2812936013219	0.20770765060411628	3.981464245248653	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
62000	-42124.8966387174	-42134.815310397935	9.918671680531459	-42134.815310397935	0.0015577456691258421	0.00577304488835609	15.393238223328208	436.158396241161	0.3867492137090067	3.981464245248653	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
63000	-42123.44997039227	-42133.50731927527	10.057348882998472	-42133.50731927527	0.001324303258857287	0.004715662877226933	15.531915425795221	401.77161584924033	0.6618667042180829	3.981464245248653	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
64000	-42123.330928507974	-42133.15528484804	9.824356340069583	-42133.15528484804	0.001544193345449722	0.005619153882551743	15.298922882866332	168.94499625034464	0.6318864619464628	3.981464245248653	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
65000	-42122.37117052	-42133.00710440543	10.635933885428791	-42133.00710440543	0.0014124879251846108	0.005307044458092495	15.901511916859574	664.3235379190712	0.05974845230997401	3.3391877191774104	0.2523190126863864	0.22248929261033806	0.2238435606195461	0.3013481340837294
