#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample2_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample2_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample2_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample2_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample2_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample2_aligned" name="distribution" x="@BDBirthRate.t:sample2_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample2_aligned" name="distribution" x="@BDDeathRate.t:sample2_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:sample2_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="RateACPrior.s:sample2_aligned" name="distribution">
#            <parameter id="rateAC.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:sample2_aligned" name="distribution">
#            <parameter id="rateAG.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:sample2_aligned" name="distribution">
#            <parameter id="rateAT.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:sample2_aligned" name="distribution">
#            <parameter id="rateCG.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:sample2_aligned" name="distribution">
#            <parameter id="rateGT.s:sample2_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample2_aligned" id="treeLikelihood.sample2_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample2_aligned">
#            <siteModel id="SiteModel.s:sample2_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample2_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample2_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample2_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:sample2_aligned" rateAC="@rateAC.s:sample2_aligned" rateAG="@rateAG.s:sample2_aligned" rateAT="@rateAT.s:sample2_aligned" rateCG="@rateCG.s:sample2_aligned" rateGT="@rateGT.s:sample2_aligned" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:sample2_aligned" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:sample2_aligned" id="estimatedFreqs.s:sample2_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample2_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample2_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT
0	-107949.2158571011	-107924.87175607026	-24.344101030833084	-107924.87175607026	2.253633147956944	5.036092989619695	-5.6283472878057665	1.0	0.5	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0
1000	-43011.602005312016	-43004.0502637222	-7.551741589811918	-43004.0502637222	0.008043252166898494	0.020325916758752977	11.687314491833595	47.841664108560344	0.7995646642578931	0.26644119580028686	0.11721424800989147	0.20302226696796394	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.6688470783445326	0.860579368335756	1.398601728291062
2000	-42727.95840752319	-42723.42637601818	-4.5320315050156115	-42723.42637601818	0.001768872287603241	0.006600399414254262	14.707024576629902	810.2419279828147	0.017208633155579262	0.26644119580028686	0.11721424800989147	0.20302226696796394	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.6688470783445326	0.860579368335756	1.398601728291062
3000	-42721.852152910404	-42718.32337307815	-3.5287798322552395	-42718.32337307815	0.0013853621590344876	0.00499744533783178	15.710276249390274	229.0258863311113	0.5129956030604854	0.26644119580028686	0.11721424800989147	0.20302226696796394	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.6688470783445326	0.860579368335756	1.398601728291062
4000	-42721.51437637121	-42717.899664552235	-3.6147118189747993	-42717.899664552235	0.0015116436686944883	0.0052376463688107566	15.624344262670714	552.422140533798	0.3698499568409673	0.26644119580028686	0.11721424800989147	0.20302226696796394	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.6688470783445326	0.860579368335756	1.398601728291062
5000	-42714.75668537825	-42711.607488603986	-3.1491967742598375	-42711.607488603986	0.0015352933193939974	0.005698621606246013	15.677125738145355	634.5091850271929	0.054340187323126565	0.26644119580028686	0.11721424800989147	0.20302226696796394	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.44355169923368687	0.860579368335756	1.398601728291062
6000	-42587.268022634584	-42585.03429139191	-2.2337312426769658	-42585.03429139191	0.001373585007924171	0.005230966839157504	15.992266087998438	465.2663219755851	0.009764600175852973	0.26644119580028686	0.1247122633747057	0.1955242516031497	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.44355169923368687	0.860579368335756	0.8506168254910232
7000	-42584.5948414636	-42582.463962527225	-2.1308789363764933	-42582.463962527225	0.0013016459865656366	0.005045484517317896	15.70943599543671	491.89637391381274	0.43132404167464367	0.26644119580028686	0.1247122633747057	0.1955242516031497	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.44355169923368687	0.860579368335756	0.58297983952724
8000	-42583.76151793511	-42581.67350137782	-2.0880165572862777	-42581.67350137782	0.001443695520350595	0.005705236726899582	15.481785150145397	353.0601798934808	0.3998025996270344	0.26644119580028686	0.1247122633747057	0.1955242516031497	0.41332228922185776	0.5966244321108068	1.0724634751058437	0.44355169923368687	0.6610677352866641	0.58297983952724
9000	-42584.192837681374	-42582.354095293565	-1.8387423878053526	-42582.354095293565	0.001486444928128255	0.00581062738819122	15.454920157909825	325.4674824861654	0.37042150512048033	0.26644119580028686	0.1247122633747057	0.1955242516031497	0.41332228922185776	0.45293136752117386	1.0724634751058437	0.44355169923368687	0.6610677352866641	0.58297983952724
10000	-42495.93491625286	-42494.548999548955	-1.3859167039024367	-42494.548999548955	0.0013487677485650351	0.005220439826966468	15.784041583813728	768.4305200829174	0.08798933505760513	0.25576778068330736	0.1353856784916852	0.1955242516031497	0.41332228922185776	0.45293136752117386	1.0724634751058437	0.44355169923368687	0.6610677352866641	0.58297983952724
11000	-42493.506687925306	-42492.191060936195	-1.315626989110056	-42492.191060936195	0.00143954341195256	0.004851352538567935	15.62818070052277	124.66982442291808	0.7427658816477892	0.25576778068330736	0.1353856784916852	0.1955242516031497	0.41332228922185776	0.45293136752117386	1.0724634751058437	0.44355169923368687	0.6610677352866641	0.4652132165327358
12000	-42493.50826686624	-42492.446339114504	-1.0619277517430254	-42492.446339114504	0.0013936053854947668	0.00491885750071405	15.881879937889801	345.2086295765123	0.08152488387443435	0.25576778068330736	0.1353856784916852	0.1955242516031497	0.41332228922185776	0.45293136752117386	1.0724634751058437	0.44355169923368687	0.6610677352866641	0.4652132165327358
13000	-42349.40462101997	-42349.59769271257	0.19307169260114998	-42349.59769271257	0.0012723410925694397	0.004336495679795948	16.541429504710464	618.7538352420002	0.12277803612603097	0.2689986335079146	0.1353856784916852	0.1955242516031497	0.40009143639725053	0.45293136752117386	1.0724634751058437	0.25578121440746854	0.6610677352866641	0.4652132165327358
14000	-42348.23481274174	-42347.65223773479	-0.582575006955055	-42347.65223773479	0.0012637098505904327	0.004422946934553218	15.765782805154258	344.9096373789524	0.7104856631516792	0.2689986335079146	0.1353856784916852	0.1955242516031497	0.40009143639725053	0.45293136752117386	1.0724634751058437	0.25578121440746854	0.6610677352866641	0.4652132165327358
15000	-42246.047126302845	-42245.179142367306	-0.867983935538001	-42245.179142367306	0.0012934424594645353	0.004910053826516105	14.918151803919432	656.0816523835323	0.573866587804855	0.2637362052300389	0.15046875869042303	0.1857035996822876	0.40009143639725053	0.45293136752117386	0.6753549578446767	0.25578121440746854	0.6610677352866641	0.4652132165327358
16000	-42246.11981361292	-42244.47212473512	-1.6476888777946046	-42244.47212473512	0.0013589719618298398	0.005121332368593627	14.138446861662828	64.93787523195067	0.5969297891560938	0.2637362052300389	0.15046875869042303	0.1857035996822876	0.40009143639725053	0.45293136752117386	0.6753549578446767	0.25578121440746854	0.6610677352866641	0.4652132165327358
17000	-42244.908117915365	-42244.83460488378	-0.07351303158490685	-42244.83460488378	0.001363298893017389	0.005000880312289454	15.712622707872526	520.4866083683653	0.43077542756928705	0.2637362052300389	0.15046875869042303	0.1857035996822876	0.40009143639725053	0.45293136752117386	0.6753549578446767	0.25578121440746854	0.6610677352866641	0.4652132165327358
18000	-42240.976171628135	-42241.47625203708	0.5000804089462334	-42241.47625203708	0.001535489712143943	0.005446772111931295	15.728617981333873	483.8407388838509	0.26538198521423756	0.2637362052300389	0.15046875869042303	0.1857035996822876	0.40009143639725053	0.45293136752117386	0.6753549578446767	0.25578121440746854	0.3786597431847542	0.4652132165327358
