#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample1_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample1_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample1_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample1_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample1_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample1_aligned" name="distribution" x="@BDBirthRate.t:sample1_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample1_aligned" name="distribution" x="@BDDeathRate.t:sample1_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="KappaPrior.s:sample1_aligned" name="distribution">
#            <parameter id="kappa.s:sample1_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.1" name="distr">
#                <parameter estimate="false" id="RealParameter.5" name="M" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.6" name="S" spec="beast.base.inference.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#        <prior id="FrequenciesPrior.s:sample1_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:sample1_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample1_aligned" id="treeLikelihood.sample1_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample1_aligned">
#            <siteModel id="SiteModel.s:sample1_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample1_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample1_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample1_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:sample1_aligned" kappa="@kappa.s:sample1_aligned" spec="beast.base.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:sample1_aligned" id="estimatedFreqs.s:sample1_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample1_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample1_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
22000	-42382.29312642417	-42392.25269892508	9.959572500905175	-42392.25269892508	0.0015793285382753076	0.004717759347579296	14.870071102026088	108.0071454482781	0.49896806351056705	2.4967622613333047	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
23000	-42382.38513692556	-42391.93085004284	9.545713117279131	-42391.93085004284	0.0018124253914441628	0.005364387820316598	14.456211718400045	525.2937374095771	0.7195929867769524	2.4967622613333047	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
24000	-42381.668757755084	-42392.133123986314	10.464366231228958	-42392.133123986314	0.001754631073910448	0.005319878675187868	15.374864832349871	572.8424345869959	0.4851068518022378	2.4967622613333047	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
25000	-42380.888637418786	-42391.68048562056	10.791848201777166	-42391.68048562056	0.0017969249306249379	0.0055379597088876615	15.702346802898079	373.2303766682691	0.007752436706537382	2.4967622613333047	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
26000	-42381.38745142174	-42392.52038930439	11.132937882651042	-42392.52038930439	0.0018026849826531834	0.005156237930627975	16.043436483771956	573.2766827340705	0.1196669307216501	2.4967622613333047	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
27000	-42380.862887762065	-42391.37678802751	10.51390026544772	-42391.37678802751	0.0018242661649003028	0.005720165320700989	15.524127780525536	622.9896042203497	0.19552323332100882	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
28000	-42378.196354114	-42388.94058847916	10.74423436516108	-42388.94058847916	0.0017232741779534275	0.005366211187773719	15.754461880238896	345.74293113098605	0.1606381452310505	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
29000	-42380.44642446019	-42390.17759279899	9.731168338794687	-42390.17759279899	0.0018702841974948315	0.0053534639252385725	14.741395853872502	207.54301218431587	0.8813883686063076	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
30000	-42378.64004717271	-42389.30048761149	10.66044043877313	-42389.30048761149	0.0018311142954758842	0.005267510907332931	15.670667953850945	296.6596572583668	0.18268810645736958	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
31000	-42378.496220682995	-42389.676238880376	11.180018197380083	-42389.676238880376	0.0015851382440363287	0.00468518112537962	16.190245712457898	670.2723555112484	0.23743923234311054	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
32000	-42378.05512802684	-42388.93256042754	10.877432400693664	-42388.93256042754	0.0016413970109717497	0.004965559623273797	15.88765991577148	810.9862890743294	0.1390424186716966	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
33000	-42378.94605328401	-42390.15238600822	11.20633272421233	-42390.15238600822	0.001501803088592651	0.0046893802162128505	16.216560239290146	757.588150321466	0.11803113692811745	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
34000	-42380.62484669862	-42391.50794030366	10.883093605034981	-42391.50794030366	0.001747612721343969	0.0052842304794667935	15.893321120112796	608.9836621324918	0.16747771722687918	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
35000	-42382.56138167302	-42392.27493649403	9.713554821015531	-42392.27493649403	0.0018230713517260492	0.005049794430268122	14.723782336093347	706.1616685787155	0.6406703266930285	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
36000	-42379.25065302869	-42389.61991559817	10.369262569474557	-42389.61991559817	0.0019293075000703143	0.005903327606076859	15.379490084552373	543.1287696660693	0.29755242698603396	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
37000	-42379.751292576126	-42390.487408173554	10.736115597426029	-42390.487408173554	0.0014823298656831522	0.004698413939095603	15.746343112503844	939.0421648872422	0.21351532838675968	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
38000	-42378.96112346867	-42389.12677564999	10.165652181323633	-42389.12677564999	0.0015951664498756067	0.0048210701518220265	15.175879696401449	199.18293520542318	0.15585781701474213	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
39000	-42378.58881024346	-42389.193912373856	10.605102130392222	-42389.193912373856	0.0019108647656170949	0.005754859041469716	15.615329645470037	632.039159434322	0.09632591854700895	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
40000	-42378.21289659699	-42388.801696408525	10.588799811535967	-42388.801696408525	0.0017351075352661635	0.005229846456109196	15.599027326613783	276.32246076629855	0.18600252813300192	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
41000	-42381.5275358123	-42391.94006238188	10.412526569575999	-42391.94006238188	0.001938942023313022	0.00612886901922439	15.422754084653814	452.9783944834603	0.23965037200845618	2.7647331517854083	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
42000	-42377.28179815871	-42388.23094382748	10.949145668778316	-42388.23094382748	0.0017893938433625202	0.005061673408288102	16.087752074665016	475.9515906662353	0.008434958750844403	3.1243091456299354	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
43000	-42373.290296046245	-42383.6651012765	10.374805230257508	-42383.6651012765	0.0018540145466358002	0.005628860836197961	15.69553740906108	410.311818738308	0.2905605018486877	3.6654210216053045	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
44000	-42375.31520784748	-42385.551842477034	10.23663462955129	-42385.551842477034	0.002021868849359987	0.00569788203002461	15.557366808354862	344.9205496836248	0.5115138309449999	3.6654210216053045	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
45000	-42373.035895135334	-42383.32957664005	10.293681504715181	-42383.32957664005	0.0017415668174578854	0.005313314146377849	15.614413683518755	307.824057184967	0.08034255394082897	3.6654210216053045	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
46000	-42374.83146882265	-42385.93903683222	11.10756800956398	-42385.93903683222	0.0014751693680259432	0.004598649320581051	16.428300188367555	678.6305501380625	0.02014164174333342	3.6654210216053045	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
47000	-42375.46029909591	-42385.217492273274	9.757193177361625	-42385.217492273274	0.001733892870424884	0.0054099442351277695	15.024973553850556	200.45874693309685	0.14437030453823116	3.504162691616825	0.26156844539788293	0.21779939378783897	0.25	0.27063216081427816
48000	-42299.233136162584	-42309.37695709412	10.143820931537835	-42309.37695709412	0.0015811617304402389	0.004654693314994674	15.43896875262057	243.34317869713618	0.8431723155990688	3.504162691616825	0.27124769498663254	0.20812014419908936	0.25	0.27063216081427816
49000	-42297.46272792787	-42308.27658049876	10.813852570884366	-42308.27658049876	0.0016966913144366503	0.004844024248818442	16.238232881229386	521.3552507957817	0.08784340521701087	3.903636162571929	0.27124769498663254	0.20812014419908936	0.25	0.27063216081427816
50000	-42296.24508624641	-42306.55050542731	10.30541918089946	-42306.55050542731	0.001834453354525335	0.00541825058776909	15.72979949124448	310.4351950006259	0.39877032961970954	3.903636162571929	0.27124769498663254	0.20812014419908936	0.25	0.27063216081427816
51000	-42297.85152546646	-42306.396008832126	8.544483365664709	-42306.396008832126	0.0017412407073741888	0.005224680561978433	13.968863676009729	712.15195693993	0.6870752437408151	3.903636162571929	0.27124769498663254	0.20812014419908936	0.25	0.27063216081427816
52000	-42256.81657136088	-42267.43787542493	10.621304064046578	-42267.43787542493	0.0015631019219277283	0.005023504421616507	16.072419029393988	461.1003012953731	0.17294350451180882	3.903636162571929	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
53000	-42258.50960433788	-42267.05136443333	8.541760095455379	-42267.05136443333	0.0019310035400445852	0.005822148379187163	13.992875060802788	671.9035873325826	0.6226080370925088	3.903636162571929	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
54000	-42255.95819565548	-42266.160479451304	10.202283795821621	-42266.160479451304	0.0016353704612497072	0.005142243569602833	15.653398761169031	291.04306262869545	0.6478038142160452	3.903636162571929	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
55000	-42255.869934048365	-42265.84353822629	9.973604177921858	-42265.84353822629	0.0019317617888631206	0.00573817123464971	15.424719143269268	678.8021964029354	0.18813559082581724	3.903636162571929	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
56000	-42257.58309245227	-42267.72618075388	10.143088301614576	-42267.72618075388	0.0018851387384005182	0.005618415400436915	15.465073582694924	746.832006526326	0.13828560269741005	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
57000	-42256.62745165574	-42266.895158061074	10.267706405334069	-42266.895158061074	0.0018336755791726821	0.005448666910936246	15.589691686414417	560.9871214184054	0.35497256123516524	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
58000	-42257.47317456589	-42268.25141167906	10.778237113175432	-42268.25141167906	0.0015686593774833866	0.0048775271629570936	16.10022239425578	550.6029046381428	0.26568141109357063	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
59000	-42259.94541327899	-42268.803047132256	8.857633853267634	-42268.803047132256	0.0014840351990143723	0.004664061185037273	14.179619134347982	483.574041331948	0.8269413132086892	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
60000	-42256.83639292615	-42267.10788123836	10.271488312209932	-42267.10788123836	0.0017213346213407247	0.005304171970987551	15.59347359329028	280.3426796551926	0.19354891288426443	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
61000	-42259.3086762479	-42269.97723785282	10.668561604923568	-42269.97723785282	0.0018078440696126896	0.005054688061281402	15.990546886003916	362.35048051396535	0.33507661650182663	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
62000	-42256.71884110329	-42266.98908448417	10.270243380877357	-42266.98908448417	0.0018054897829031618	0.005387989184413209	15.592228661957705	836.5424612181176	0.06092980129656172	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
63000	-42257.91955435961	-42268.957856780224	11.038302420613288	-42268.957856780224	0.001626012264339639	0.004713731401329715	16.360287701693636	636.8278364652051	0.018165022498877186	3.5044725785792656	0.27837646224910056	0.20099137693662134	0.25	0.27063216081427816
64000	-42239.01983376796	-42250.221045820275	11.201212052316091	-42250.221045820275	0.0014569354660144457	0.00429853873960775	16.50716393216011	826.7215440416427	0.1018625395912064	3.5044725785792656	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
65000	-42241.65036410896	-42251.318850960844	9.66848685188698	-42251.318850960844	0.0019380908188512676	0.0058931250278678685	14.974438731731	942.0546602460149	0.010286763629236617	3.5044725785792656	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
66000	-42238.47018874743	-42248.72726692492	10.257078177494677	-42248.72726692492	0.0017563338357321013	0.005338654554090452	15.563030057338697	215.35281709979503	0.4662105162156141	3.5044725785792656	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
67000	-42238.21383355493	-42248.75462179757	10.54078824263698	-42248.75462179757	0.001593212834944272	0.005207567921584187	15.955549402481086	429.08584089997464	0.06184102359376552	3.8394849269442513	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
68000	-42238.10855859683	-42248.596591507274	10.488032910441348	-42248.596591507274	0.0017928522914612414	0.005078308248020903	15.902794070285454	288.2531477939033	0.4564062350548462	3.8394849269442513	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
69000	-42235.9093829202	-42245.80824409094	9.898861170739542	-42245.80824409094	0.0017319142842607044	0.0053414761109376475	15.313622330583648	381.9525443126783	0.6490073080488142	3.8394849269442513	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
70000	-42236.26686816152	-42245.86919303372	9.602324872204278	-42245.86919303372	0.0017024237174904035	0.005263056317635038	15.017086032048384	316.52351643830394	0.7695023391667297	3.8394849269442513	0.27837646224910056	0.2072969403968379	0.24369443653978343	0.27063216081427816
71000	-42206.05093172919	-42216.184800045005	10.133868315815677	-42216.184800045005	0.0017018949664205688	0.005240127152503923	15.572599486710683	139.41872101222012	0.7695023391667297	3.8394849269442513	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
72000	-42207.36342789091	-42217.20719955951	9.843771668604523	-42217.20719955951	0.0018145018654402495	0.00537379721047582	15.282502839499529	408.89581399048427	0.6508127984929661	3.8394849269442513	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
73000	-42207.97469158389	-42218.037716139705	10.063024555815861	-42218.037716139705	0.001941596506447514	0.005687562839289827	15.501755726710867	294.07580676109603	0.1696756398149881	3.8394849269442513	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
74000	-42205.87625222644	-42216.24749935817	10.37124713173412	-42216.24749935817	0.0018863430923998035	0.0055831770338679605	15.809978302629126	497.99205388714097	0.11695454618850784	3.8394849269442513	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
75000	-42206.15068743131	-42216.39197130723	10.241283875916313	-42216.39197130723	0.0019044688052422393	0.005371878778113116	15.85418943439149	418.61553238260893	0.31031576259807864	4.406221206672141	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
76000	-42205.50952134594	-42215.77707695509	10.26755560915127	-42215.77707695509	0.001841592439609439	0.005358555350255683	15.880461167626446	412.19895851259105	0.1947043156697619	4.406221206672141	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
77000	-42205.191940553945	-42215.24057157451	10.048631020568749	-42215.24057157451	0.001663830159322457	0.00513355730373648	15.661536579043926	793.7444671672615	0.19626293331089975	4.406221206672141	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
78000	-42205.838934682426	-42215.30413200864	9.465197326217732	-42215.30413200864	0.001879619640219763	0.005855642729098713	15.320853377272115	461.73205215591446	0.43336001516897993	5.263134150813822	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
79000	-42207.92096881158	-42217.559325823015	9.638357011434671	-42217.559325823015	0.0016396406595140967	0.004944120084428378	15.494013062489055	909.7446074211357	0.24262488821929554	5.263134150813822	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
80000	-42205.34503507407	-42215.24120799536	9.89617292129281	-42215.24120799536	0.0018230649561933828	0.005374235515811368	15.751828972347193	369.1913658568769	0.004222593036162926	5.263134150813822	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
81000	-42210.69641613759	-42220.89005727523	10.193641137647509	-42220.89005727523	0.0013918810211001288	0.004372895467866591	16.049297188701892	117.91983726589326	0.8108506783190612	5.263134150813822	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
82000	-42205.87084760869	-42216.29449088667	10.423643277979421	-42216.29449088667	0.0014811564822256097	0.0046764543562692095	16.125424569092143	363.7150610268377	0.4687457532111242	4.710602717106117	0.2843374647106864	0.2013359379352521	0.24369443653978343	0.27063216081427816
