#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample1_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample1_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample1_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample1_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample1_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample1_aligned" name="distribution" x="@BDBirthRate.t:sample1_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample1_aligned" name="distribution" x="@BDDeathRate.t:sample1_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample1_aligned" id="treeLikelihood.sample1_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample1_aligned">
#            <siteModel id="SiteModel.s:sample1_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample1_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample1_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample1_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sample1_aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample1_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample1_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate
16000	-42838.55180216874	-42846.81524463175	8.263442463007	-42846.81524463175	0.0017628410974884698	0.0055187654523315395	15.171197741989136	537.4349222480523	0.5059340240802865
17000	-42837.50109263523	-42846.273416922726	8.772324287490479	-42846.273416922726	0.0018857802295404364	0.005718272612042835	15.680079566472616	634.7892681609677	0.052415654012355
18000	-42836.760297045694	-42845.750096314245	8.989799268553568	-42845.750096314245	0.0018082992101044115	0.005422619851948708	15.897554547535705	460.1984076912951	0.04697432831979804
19000	-42836.38768051379	-42845.240255388446	8.852574874656156	-42845.240255388446	0.0016867418650833247	0.005071881269724741	15.760330153638293	762.0079610225728	0.21243704923785595
20000	-42837.16533689467	-42846.582923237605	9.417586342931259	-42846.582923237605	0.0015386389346968364	0.004587914475649693	16.325341621913395	667.6680924318082	0.18327433939776902
21000	-42839.14135958572	-42847.68513105264	8.54377146691867	-42847.68513105264	0.0020842610921954583	0.005991666569684255	15.451526745900807	660.5321933005354	0.06497425243690637
22000	-42836.6996077515	-42845.8442390408	9.144631289303835	-42845.8442390408	0.001646148921759437	0.005000423803138714	16.05238656828597	656.0842645176161	0.14900137756536003
23000	-42838.17758970491	-42847.32485808327	9.147268378366835	-42847.32485808327	0.0015224153756149565	0.004712746538523382	16.055023657348972	370.00388819373967	0.09111623954220782
24000	-42836.63599323489	-42845.42368475034	8.78769151544647	-42845.42368475034	0.0017555745462360596	0.005171119008275014	15.695446794428607	795.5812137821908	0.16628504519678233
25000	-42838.403780939756	-42846.32000530566	7.916224365900078	-42846.32000530566	0.0019394983090940106	0.00558771424093802	14.823979644882215	76.52886514341783	0.7011684358022795
26000	-42836.580233972534	-42845.77692614014	9.196692167607573	-42845.77692614014	0.0015962986637500659	0.004968371146694449	16.10444744658971	547.9821473554102	0.19573377695888622
27000	-42836.926474365275	-42845.80256892805	8.876094562772504	-42845.80256892805	0.0018195455721232963	0.0055313536805756975	15.783849841754641	579.831841486035	0.13308672543733294
28000	-42836.68784111437	-42845.375818099645	8.68797698527437	-42845.375818099645	0.0017438130468789607	0.0052795058179413296	15.595732264256506	237.59254607332002	0.7009825125636733
29000	-42838.93737170111	-42847.79875227503	8.861380573925059	-42847.79875227503	0.0017616855758296043	0.0056001553032272045	15.769135852907196	492.19604300133943	0.1484969720441968
30000	-42838.050681891014	-42847.048005176104	8.997323285091618	-42847.048005176104	0.0016674762311085466	0.005201525485389961	15.905078564073754	390.8851411192937	0.10308907716774611
31000	-42836.29319267827	-42845.39728035105	9.104087672777261	-42845.39728035105	0.0016841568455509056	0.005074254148139067	16.011842951759398	419.9819395803196	0.24645170548207607
32000	-42840.000892952	-42845.874526896296	5.873633944301465	-42845.874526896296	0.001567077429966182	0.004749447102733041	12.781389223283602	748.3364129462946	0.8265701191457614
33000	-42836.07649764891	-42845.18312046076	9.106622811850304	-42845.18312046076	0.0017448644026925393	0.005227578602765461	16.01437809083244	483.1236468356774	0.015645838278280897
34000	-42838.591297313826	-42846.62579636196	8.03449904812893	-42846.62579636196	0.0020084528999929716	0.005812784987174654	14.942254327111067	436.3800448415987	0.6276603539333192
35000	-42837.308576000185	-42845.922161048475	8.61358504828959	-42845.922161048475	0.0019294457893334817	0.0056633862425649805	15.521340327271727	538.195567010463	0.3328583629339695
36000	-42836.77817546869	-42845.65122810046	8.873052631776197	-42845.65122810046	0.0016572392194716006	0.0051358779530660354	15.780807910758334	297.6567317648553	0.2846800491119263
37000	-42837.05225517476	-42845.58418409046	8.531928915699876	-42845.58418409046	0.0018180112863252795	0.0055387700744171245	15.439684194682012	170.55540753017408	0.7464992303956848
38000	-42839.90648669208	-42845.89617777959	5.989691087514018	-42845.89617777959	0.0018669925899275368	0.0057287560866243715	12.897446366496155	481.8218825998275	0.8347657694925104
39000	-42837.63974368879	-42846.80910218396	9.169358495163838	-42846.80910218396	0.0015107789825380788	0.004678161857743687	16.077113774145975	291.60104932235237	0.5178702027294788
40000	-42837.11383178681	-42845.3379863776	8.224154590791287	-42845.3379863776	0.0017076460014105361	0.005261863850806295	15.131909869773423	668.542703372402	0.48307830421150955
41000	-42836.229824657195	-42845.48263465087	9.25280999367633	-42845.48263465087	0.0016256431425931157	0.004940050528361505	16.160565272658467	671.9083839607414	0.06743895963743964
42000	-42839.33542002472	-42845.88839972866	6.552979703939158	-42845.88839972866	0.00188485302639262	0.00552268743280671	13.460734982921295	933.5965216795281	0.5911432777724684
43000	-42836.531159455764	-42845.504419122546	8.973259666779462	-42845.504419122546	0.0016893685254712148	0.005006262565860766	15.8810149457616	486.5928269867759	0.44300502167147393
44000	-42838.26350098271	-42847.29828300571	9.034782022995774	-42847.29828300571	0.0017197265359869662	0.0049702414309015204	15.94253730197791	812.0715601633275	0.10582411858410976
45000	-42837.21927040881	-42846.42093022943	9.201659820627931	-42846.42093022943	0.0016891378856710884	0.004884783565224059	16.109415099610068	807.0759392336448	0.027646599259977967
46000	-42836.5536073527	-42845.69619928345	9.142591930749152	-42845.69619928345	0.0016223921352539533	0.004896104532945709	16.05034720973129	374.06031042886775	0.2402355831749874
47000	-42836.598099837356	-42845.3470417888	8.748941951446536	-42845.3470417888	0.001740276416448265	0.005353307979944422	15.656697230428673	853.5498867942952	0.015285745631735185
48000	-42837.50718532522	-42846.10579795278	8.598612627558373	-42846.10579795278	0.0018823380259569396	0.0056548837233348845	15.50636790654051	439.9763515815368	0.4425941143656821
49000	-42838.013691883214	-42846.48125250388	8.46756062066408	-42846.48125250388	0.0019763726511467967	0.005940066958707365	15.375315899646218	231.81612326357455	0.5457821830816989
50000	-42837.792065665475	-42846.83310903752	9.04104337204595	-42846.83310903752	0.001804673701099571	0.005320129309628868	15.948798651028087	461.21800189884755	0.021621639459603135
51000	-42837.52695282345	-42846.43597728226	8.909024458808988	-42846.43597728226	0.0017616085945071141	0.005060671511872518	15.816779737791125	226.66156601339569	0.5720113754278919
52000	-42840.53389664887	-42849.578625220034	9.04472857116085	-42849.578625220034	0.0018043191399266171	0.005012224061487823	15.952483850142986	659.6942307743142	0.2634182950134509
53000	-42836.70172100211	-42845.92935971515	9.227638713038914	-42845.92935971515	0.001650424698187098	0.004915309497845086	16.13539399202105	467.66078108206233	0.23491782133657216
54000	-42838.965428136544	-42846.69288591487	7.727457778325649	-42846.69288591487	0.001987250686318168	0.005915859641359049	14.635213057307785	184.44818154925338	0.051513101867019816
55000	-42841.13796594605	-42849.41261755299	8.27465160693749	-42849.41261755299	0.0020537070038511504	0.006239430374482477	15.182406885919626	664.5679566163268	0.12043765039477093
56000	-42836.87070670779	-42845.843864889204	8.97315818141439	-42845.843864889204	0.0016955585071974858	0.005277173187837267	15.880913460396528	455.4628701861639	0.2783325864359795
57000	-42837.23330572983	-42845.98349072333	8.750184993499072	-42845.98349072333	0.0018013012374703224	0.005551606164500499	15.65794027248121	393.3752651447506	0.40245854456015656
58000	-42836.84900106598	-42845.8212621023	8.972261036316334	-42845.8212621023	0.0017142640034666671	0.005227844414656584	15.880016315298471	390.7389496758617	0.36220876365616883
59000	-42836.962259651176	-42845.71013280816	8.747873156988105	-42845.71013280816	0.0018283207018985612	0.005604426293107745	15.655628435970241	625.6258200577516	0.15169596621384418
60000	-42836.33522380085	-42845.23130518041	8.896081379554744	-42845.23130518041	0.0016946734724616463	0.005162023615329201	15.80383665853688	660.3028696699425	0.2440296432484555
61000	-42837.284924239335	-42846.43664723812	9.151722998786749	-42846.43664723812	0.0015826302634125652	0.00499450472314183	16.059478277768886	602.8654982826913	0.18987464885051297
62000	-42842.09988867041	-42850.66784310934	8.567954438925907	-42850.66784310934	0.0015361377292157621	0.005080075876681669	15.475709717908044	808.2425065300959	0.27642861926928697
63000	-42840.21751183898	-42849.48694658451	9.269434745529402	-42849.48694658451	0.00142872796581083	0.004597269119454692	16.17719002451154	780.2234814285655	0.1872573662419656
64000	-42837.597076466234	-42846.15329769246	8.556221226224372	-42846.15329769246	0.0017909249528607163	0.005172067418760535	15.463976505206508	402.98431968571646	0.656224692217585
65000	-42838.22887365233	-42845.739218027986	7.510344375655841	-42845.739218027986	0.0017853772970751877	0.005529356419640987	14.418099654637977	61.087517670721056	0.6914301704901618
66000	-42837.33860356672	-42846.02732756524	8.68872399852138	-42846.02732756524	0.001883900542385513	0.005716271104561695	15.596479277503517	338.10065283892214	0.14456471207401692
67000	-42837.791088622995	-42846.00356067146	8.212472048461942	-42846.00356067146	0.0018374028984954886	0.005549077556595554	15.120227327444079	495.47088855573094	0.5628697490924327
68000	-42837.534468868405	-42846.495442829226	8.960973960821331	-42846.495442829226	0.001611951772018328	0.005140058259984612	15.868729239803468	621.5356018400792	0.23759613402065058
69000	-42840.78266640029	-42849.05377342197	8.271107021676293	-42849.05377342197	0.0020487153520410825	0.005675637961600814	15.17886230065843	195.66184675547876	0.315469331673862
70000	-42836.8059395847	-42845.63729653812	8.831356953424049	-42845.63729653812	0.0016605595806489172	0.00500645936377675	15.739112232406185	163.74823522321643	0.7468814974365278
71000	-42837.80145637166	-42846.92848795325	9.127031581595876	-42846.92848795325	0.0015076643169464163	0.004808398868063437	16.034786860578013	508.1782919019389	0.39001879997474026
72000	-42836.74862345201	-42846.04990191199	9.301278459974135	-42846.04990191199	0.0015833104633383194	0.0049274876496796655	16.209033738956272	607.8119494674277	0.051056356516485185
73000	-42836.1378100239	-42845.28745465545	9.1496446315506	-42845.28745465545	0.0017242104245301828	0.005130137238053949	16.057399910532737	669.3675127668607	0.03634552844603416
74000	-42838.88689594782	-42845.159052612304	6.27215666448283	-42845.159052612304	0.0017073721591906647	0.005145206700546464	13.179911943464967	74.57466999817781	0.23783974827959697
75000	-42836.54028764281	-42845.37927301235	8.838985369540865	-42845.37927301235	0.001831052258316914	0.005523566396184801	15.746740648523001	450.46279406897736	0.2855794084114888
76000	-42836.400742784084	-42845.54194762708	9.141204842995947	-42845.54194762708	0.0016069437172976664	0.0049266542445616365	16.048960121978084	763.2841741703198	0.09467330808146998
77000	-42836.884388222585	-42845.615784132984	8.731395910402107	-42845.615784132984	0.0016113254554450851	0.00489691508045659	15.639151189384243	468.94807370776704	0.5923862007885852
78000	-42841.235705736304	-42850.16343919736	8.927733461054126	-42850.16343919736	0.0015086383324214726	0.004827115933425509	15.835488740036263	215.50271638040638	0.6897549730639564
79000	-42836.93619541745	-42846.05995611853	9.123760701080023	-42846.05995611853	0.0017280796416591832	0.005028639991715565	16.03151598006216	718.1827553971698	0.09727297294730128
80000	-42841.540637186066	-42850.18637065952	8.64573347344841	-42850.18637065952	0.0018138514278331712	0.005809656839839753	15.553488752430546	327.1352608308619	0.3041129580348434
81000	-42838.14450654061	-42846.89276017223	8.74825363162201	-42846.89276017223	0.0016978395105581045	0.005262422104072165	15.656008910604147	291.3988824349053	0.19818483691925143
82000	-42837.63753752824	-42846.57503643965	8.937498911412812	-42846.57503643965	0.0014950050328019185	0.004602007606197848	15.845254190394948	249.22502462016703	0.7676518757699022
83000	-42837.7117297596	-42845.63272235412	7.920992594524646	-42845.63272235412	0.0017145571721403413	0.005324342332651565	14.828747873506783	174.65909574942404	0.16273282397212577
84000	-42839.98368981057	-42847.58647069332	7.602780882749311	-42847.58647069332	0.0019492836385133763	0.006095490750710347	14.510536161731448	73.49400206838611	0.679804377835359
85000	-42838.17707320642	-42845.68505062703	7.507977420609258	-42845.68505062703	0.0018642772359372894	0.005428069051684649	14.415732699591395	989.7552625963422	0.36673037309324313
86000	-42836.52043222929	-42845.32146321018	8.801030980890896	-42845.32146321018	0.0017873795151597417	0.0053750065986090025	15.708786259873033	309.60568434570405	0.26506616497439056
87000	-42840.86473243158	-42847.98910208503	7.124369653446605	-42847.98910208503	0.0018611300752767285	0.005796869955395002	14.032124932428742	171.17126447970082	0.9096781673493268
88000	-42840.35881015535	-42847.954444284434	7.595634129086244	-42847.954444284434	0.00172314725782482	0.005316301833997753	14.503389408068381	917.4960242612829	0.4182317874854127
89000	-42836.793783016554	-42845.532860096835	8.739077080281747	-42845.532860096835	0.0016973888567318072	0.005275538115992231	15.646832359263884	656.2525331920583	0.2849484433791396
90000	-42837.530745696946	-42845.39661267514	7.865866978197785	-42845.39661267514	0.001639794797732847	0.00502896736300923	14.773622257179921	83.87568383966173	0.6217787122277055
91000	-42836.827263587445	-42845.73697212678	8.909708539334938	-42845.73697212678	0.0017175331811989782	0.005035239784568352	15.817463818317075	279.00429288137394	0.3409854700268811
92000	-42838.608867454306	-42845.54105265731	6.932185203003483	-42845.54105265731	0.0018214257352617237	0.005513228619818081	13.83994048198562	495.0488055734849	0.775467079785758
93000	-42843.689526115806	-42851.25798374269	7.568457626880042	-42851.25798374269	0.0022864291627362906	0.006309769035049999	14.476212905862178	81.14138222423904	0.6321980377892435
94000	-42836.85216190934	-42845.64001350461	8.787851595274336	-42845.64001350461	0.0016087907331352228	0.004915821801984706	15.695606874256473	172.95675522324083	0.5978001576624763
95000	-42837.17930729091	-42846.441063381724	9.261756090812238	-42846.441063381724	0.0016022638047295168	0.004910177608762704	16.169511369794375	482.52800972241295	0.02423955482617036
96000	-42837.05642858019	-42846.06096022439	9.00453164420159	-42846.06096022439	0.0015944280840105602	0.004832330554853135	15.912286923183727	619.1161268165212	0.3842866799061996
97000	-42838.77270951477	-42846.96360848066	8.190898965893112	-42846.96360848066	0.001800780176401392	0.005699055618510714	15.098654244875249	805.0688744439447	0.21181856056271392
98000	-42839.10444837171	-42848.491102469925	9.386654098211451	-42848.491102469925	0.0016313796384439902	0.004666333335407485	16.29440937719359	697.517571578774	0.14048846074209861
99000	-42836.865502347915	-42845.41627947892	8.550777131008074	-42845.41627947892	0.001793046024848595	0.005388084306933195	15.45853240999021	224.93914251611986	0.7359249519666831
100000	-42839.51215029026	-42848.80544075085	9.293290460591681	-42848.80544075085	0.0013658780757977405	0.004266127326657482	16.201045739573818	310.7805016608897	0.29524300127922526
101000	-42839.87278746152	-42847.94567751005	8.072890048523398	-42847.94567751005	0.0021213958732740866	0.006215501155003213	14.980645327505535	198.76386003848063	0.2748021866533105
102000	-42837.75620422734	-42846.660101431014	8.903897203671985	-42846.660101431014	0.0015068948216525845	0.004558789785377282	15.811652482654122	232.27891071119203	0.8006058103910311
103000	-42837.939327268694	-42846.22280607589	8.28347880720168	-42846.22280607589	0.001687698140383085	0.005280861161609535	15.191234086183817	544.7012077634472	0.5539805355536461
104000	-42836.474829821906	-42845.5013181068	9.026488284896427	-42845.5013181068	0.001705654047378189	0.005205626503705347	15.934243563878564	654.845205851185	0.12201413238533862
105000	-42837.89817335579	-42846.76452344585	8.866350090055786	-42846.76452344585	0.0016891199497386866	0.005208862449721912	15.774105369037922	654.2042234294616	0.25134540294246416
106000	-42837.73218844221	-42845.99450195406	8.262313511851955	-42845.99450195406	0.0018484860562126037	0.005633147436160313	15.170068790834092	138.1256254412513	0.5809961157645267
107000	-42840.480982439265	-42848.943531630386	8.462549191121774	-42848.943531630386	0.0014670116924682657	0.004294836205823041	15.37030447010391	194.05929212289413	0.21545591305167675
108000	-42836.81528828531	-42845.79601890381	8.980730618506122	-42845.79601890381	0.001571703747417758	0.004818463863916897	15.888485897488259	865.1855874362018	0.15894916096492778
109000	-42839.10019247726	-42846.93256253061	7.832370053349997	-42846.93256253061	0.001995769560618939	0.006070974397830752	14.740125332332134	892.5194440634532	0.11246452245069563
110000	-42841.34793932883	-42850.037451572134	8.689512243302449	-42850.037451572134	0.0016062172549769196	0.005136959720014552	15.597267522284586	286.59794858976784	0.10521690263178775
111000	-42837.29802882648	-42845.23806655426	7.940037727775792	-42845.23806655426	0.001811381629176941	0.005444365281008409	14.847793006757929	105.5822336601071	0.5655378368558478
112000	-42837.63445620207	-42846.11707408265	8.482617880581103	-42846.11707408265	0.001817156761684228	0.005284543409647364	15.39037315956324	44.995726572500146	0.9518537936906764
113000	-42841.54628645724	-42849.6622737058	8.115987248558854	-42849.6622737058	0.0017384184878791844	0.0056107237861336475	15.02374252754099	815.4916413439558	0.25245215292922973
114000	-42839.41074269448	-42848.588982237816	9.178239543334914	-42848.588982237816	0.0014189905720444205	0.0044960177206464546	16.08599482231705	238.65359859713828	0.5918966417640584
115000	-42837.410554372414	-42845.79879668053	8.388242308112646	-42845.79879668053	0.0017596856575406359	0.0054810428539535955	15.295997587094783	257.16101835187857	0.7261568162484753
116000	-42837.08599785986	-42846.338663421404	9.252665561545708	-42846.338663421404	0.0015212352698722002	0.004743138138269885	16.160420840527845	414.8880022791637	0.3418242025274585
117000	-42836.9014671091	-42845.205937003615	8.30446989451895	-42845.205937003615	0.0017062654689284891	0.005099246252131961	15.212225173501087	923.3197874959611	0.28617241341201105
118000	-42837.83846888061	-42846.36466631837	8.52619743775893	-42846.36466631837	0.0018111459352742304	0.005630010960302454	15.433952716741066	684.101973942618	0.21362885682169608
119000	-42836.89907297913	-42845.95558740066	9.056514421531872	-42845.95558740066	0.0016970997849105342	0.005069932708201115	15.96426970051401	394.36717710400217	0.36999767205937245
120000	-42839.312000969054	-42847.54082185473	8.228820885674384	-42847.54082185473	0.0020621293945695977	0.0058648472150309465	15.136576164656521	663.724465684457	0.3194073938405023
121000	-42836.542815893794	-42845.37974756813	8.836931674335679	-42845.37974756813	0.0017352138090091622	0.00511796035445336	15.744686953317816	842.4953274161451	0.10988461178806957
122000	-42838.528302621686	-42847.23362422938	8.705321607693165	-42847.23362422938	0.0017932663600769097	0.005612577358532173	15.613076886675302	306.4040534917338	0.41002960600302196
123000	-42838.01994309786	-42847.29951094744	9.279567849584314	-42847.29951094744	0.0015152194965624161	0.00458143239328705	16.18732312856645	816.7482216854847	0.16468869116095264
124000	-42837.773676879835	-42846.32655341106	8.552876531228083	-42846.32655341106	0.0018610026152266544	0.005317635162020295	15.46063181021022	149.2686682396159	0.6149666356225685
125000	-42839.577750304015	-42847.76969864075	8.191948336737944	-42847.76969864075	0.0019032504781088008	0.005946851817153138	15.099703615720081	241.8680681725558	0.7024107029230314
126000	-42838.53993563688	-42847.18189888523	8.641963248350395	-42847.18189888523	0.0019354587241293582	0.005579868560545795	15.549718527332532	227.3922698322278	0.6144877848660246
127000	-42840.098343451646	-42848.033611106854	7.935267655210042	-42848.033611106854	0.001787631930415538	0.005704762696392277	14.843022934192179	901.3310265565182	0.19682309569782422
128000	-42836.50736387951	-42845.331081003744	8.823717124239126	-42845.331081003744	0.0018116570190600517	0.005498863524008927	15.731472403221263	396.5611920954989	0.34825569612903606
129000	-42837.040064991976	-42846.44433145053	9.40426645855575	-42846.44433145053	0.001542877656692686	0.004607336700239065	16.312021737537886	489.2866865210638	0.2684246048468157
130000	-42837.198923567965	-42845.467584998776	8.268661430808987	-42845.467584998776	0.001773682363882336	0.005255814533305512	15.176416709791123	478.7550101986565	0.6406976294191208
131000	-42838.29185910514	-42846.55626991017	8.264410805027586	-42846.55626991017	0.0020095265435274624	0.00584043286946756	15.172166084009723	364.8011134808812	0.6193142827516116
132000	-42836.25027131961	-42845.20474704989	8.95447573028127	-42845.20474704989	0.0017169552497361407	0.005139604967756826	15.862231009263407	313.85833279982705	0.47014707154295476
133000	-42837.24079409779	-42846.38065269463	9.139858596840291	-42846.38065269463	0.001636392211724741	0.004931410019930696	16.047613875822428	384.489756841111	0.30840684775973076
134000	-42837.51649958035	-42846.48351384415	8.967014263801534	-42846.48351384415	0.0017815650252087133	0.005072282282807301	15.874769542783671	338.72777022935117	0.5620528749598198
135000	-42837.04040787269	-42845.569832615234	8.52942474254062	-42845.569832615234	0.0017820395221720545	0.005435214085549738	15.437180021522757	223.07703686772956	0.3492450495395726
136000	-42837.61509357969	-42845.65651796413	8.041424384442312	-42845.65651796413	0.0017789070507950333	0.005453074013402263	14.949179663424449	615.3026753871388	0.5264587314730974
137000	-42836.813515926864	-42846.1041039546	9.290588027737748	-42846.1041039546	0.0015879154264726854	0.00487447958830798	16.198343306719885	493.66301069361685	0.07426225154803404
138000	-42839.58009926811	-42848.34500005375	8.764900785639218	-42848.34500005375	0.0019251506433839336	0.005478896945392217	15.672656064621355	457.42340356854197	0.4032028688356409
