#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample3_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample3_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample3_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample3_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample3_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample3_aligned" name="distribution" x="@BDBirthRate.t:sample3_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample3_aligned" name="distribution" x="@BDDeathRate.t:sample3_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample3_aligned" id="treeLikelihood.sample3_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample3_aligned">
#            <siteModel id="SiteModel.s:sample3_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample3_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample3_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample3_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="JC69.s:sample3_aligned" spec="beast.base.evolution.substitutionmodel.JukesCantor"/>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample3_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample3_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate
26000	-41840.5554880235	-41852.75755462429	12.202066600785066	-41852.75755462429	5.67240791600456E-4	0.0017278412500664263	19.109821879767203	949.9450625398586	0.4487209821778413
27000	-41841.11722189074	-41852.04608416367	10.928862272931877	-41852.04608416367	4.639458031114992E-4	0.0015110440881712667	17.836617551914014	355.0895564581153	0.3149996878460205
28000	-41840.723871962226	-41852.50926804594	11.785396083716645	-41852.50926804594	5.20658927364646E-4	0.0017170592917876853	18.69315136269878	684.6350410634204	0.7639462828781326
29000	-41840.25239248413	-41852.52580550612	12.273413021994145	-41852.52580550612	4.1937028877419804E-4	0.0013978988725371934	19.18116830097628	159.0777930871017	0.8966552940987808
30000	-41842.277862480645	-41854.91048432539	12.632621844741305	-41854.91048432539	4.2641504444951577E-4	0.0014478647966331732	19.54037712372344	910.8540526989502	0.5289858676759027
31000	-41839.893211904586	-41852.33458480598	12.441372901396779	-41852.33458480598	4.772492430794418E-4	0.0015006727799569872	19.349128180378916	845.7599149704413	0.6712009328672929
32000	-41840.92025109012	-41852.78855770928	11.868306619160649	-41852.78855770928	5.64460199486055E-4	0.0016850522271641384	18.776061898142785	273.7680509839346	0.783221395599262
33000	-41841.14571587162	-41853.35847653115	12.212760659531124	-41853.35847653115	4.6859207423708457E-4	0.001618629061375563	19.12051593851326	820.736521818301	0.3431799673320635
34000	-41840.109057895264	-41852.300005569436	12.190947674169184	-41852.300005569436	4.723128442409635E-4	0.0014502955975077866	19.09870295315132	874.2313510776647	0.03914296657606871
35000	-41842.03339259372	-41853.621472124796	11.588079531075714	-41853.621472124796	4.957171413857344E-4	0.0015976732087000676	18.49583481005785	233.5871678372027	0.7372817730681918
36000	-41840.32520561385	-41852.989523089425	12.664317475573807	-41852.989523089425	3.9979374277328137E-4	0.0013424496333658304	19.572072754555943	765.7944615388529	0.4857303499390569
37000	-41839.946795068085	-41852.1184554423	12.171660374215136	-41852.1184554423	5.256266301979815E-4	0.0016096341252573106	19.079415653197273	889.8264937216394	0.14384833380274112
38000	-41843.02263480941	-41855.070868073046	12.048233263640721	-41855.070868073046	4.931912283675406E-4	0.0016587803584029801	18.95598854262286	625.2155473926592	0.7403299284073764
39000	-41841.83710369417	-41852.955315778025	11.118212083853667	-41852.955315778025	4.8625194272139643E-4	0.0015990651859304078	18.025967362835804	423.5669310570796	0.2658765715561631
40000	-41839.5561315098	-41852.084885254604	12.528753744801733	-41852.084885254604	4.4903426388685005E-4	0.0014805603554946096	19.43650902378387	836.0474919381675	0.5216607019481929
41000	-41842.82784790452	-41852.295530832984	9.467682928467745	-41852.295530832984	5.131740144177156E-4	0.0017013015835156775	16.375438207449882	232.29322213883927	0.16891677676833688
42000	-41840.16200053528	-41852.048553702574	11.88655316729077	-41852.048553702574	5.449442897217034E-4	0.001747520249831528	18.794308446272908	546.7565812738338	0.5425767761402888
43000	-41840.860707378204	-41853.25701306833	12.39630569012633	-41853.25701306833	4.3347820835142146E-4	0.001498761967842675	19.304060969108466	783.085296793815	0.43053502157443696
44000	-41840.5878329796	-41852.646560647045	12.058727667442593	-41852.646560647045	5.755639113986853E-4	0.0017440513117032274	18.96648294642473	896.1707574885992	0.6043103484121592
45000	-41840.29585327676	-41852.34583004769	12.049976770935778	-41852.34583004769	4.8312069602999327E-4	0.001534424128778785	18.957732049917915	425.5403832670219	0.6304718655484037
46000	-41840.25496427165	-41852.51809222052	12.26312794887119	-41852.51809222052	4.614500907571253E-4	0.0015398724913229839	19.170883227853327	490.25957743147444	0.717928864233048
47000	-41840.89130968158	-41852.85718762923	11.965877947653432	-41852.85718762923	5.384860443930987E-4	0.0017866567957502846	18.87363322663557	965.3196524072409	0.5467913235210875
48000	-41839.73437412973	-41851.90969828596	12.175324156234364	-41851.90969828596	5.142418771925609E-4	0.0016909527751003159	19.0830794352165	992.8115454707706	0.09463064069707346
49000	-41840.67494749556	-41853.13022812491	12.455280629350653	-41853.13022812491	4.601270755205221E-4	0.00149698441689206	19.36303590833279	852.5210424366719	0.6605299112347089
50000	-41844.23705430424	-41851.977676266404	7.740621962165662	-41851.977676266404	5.562194713628179E-4	0.0017646514752416688	14.648377241147799	105.79978584389171	0.27532056280235506
51000	-41841.30989869768	-41852.82053774923	11.510639051548537	-41852.82053774923	6.185488893403373E-4	0.0018766998032435393	18.418394330530674	696.1175196967259	0.07707839893079727
52000	-41840.546333269755	-41852.858519525886	12.312186256133927	-41852.858519525886	4.3062107125596246E-4	0.0014713835642664783	19.219941535116064	445.07209788784775	0.8134920775632815
53000	-41840.114658569815	-41852.47025405339	12.355595483576597	-41852.47025405339	4.7476309482212645E-4	0.0015319971524777258	19.263350762558733	901.8023682923736	0.24336143695965337
54000	-41841.317018810456	-41854.00599833016	12.688979519707253	-41854.00599833016	4.493501989407362E-4	0.0013257157962894063	19.59673479868939	880.5872003379923	0.3225807220381302
55000	-41841.79882001307	-41853.803180520226	12.004360507152615	-41853.803180520226	5.797945153510692E-4	0.0018569776602561637	18.912115786134752	931.495541004479	0.3295041754895854
56000	-41841.2580247992	-41852.94505696634	11.687032167137541	-41852.94505696634	5.473740853259223E-4	0.0016853124756137493	18.59478744611968	634.6524091851077	0.20936082218697472
57000	-41840.133659611776	-41852.736208575545	12.602548963766917	-41852.736208575545	4.3925815177040314E-4	0.001355803900081651	19.510304242749054	337.381498058345	0.8427561684828626
58000	-41841.469053671346	-41853.51790372776	12.048850056416391	-41853.51790372776	5.363397963132209E-4	0.0016462904600964994	18.956605335398528	318.1541630884708	0.8169384191844078
59000	-41842.1437418071	-41853.3490974859	11.205355678804867	-41853.3490974859	6.363435629345971E-4	0.002066624387446536	18.113110957787004	630.6994895458275	0.7466983884586305
60000	-41841.41764444472	-41853.30326436027	11.88561991554985	-41853.30326436027	5.516873594990304E-4	0.0017719955360610304	18.793375194531986	649.551279533461	0.41160624999310996
61000	-41841.17244725178	-41853.02639645013	11.853949198346527	-41853.02639645013	6.020627541042209E-4	0.0017899100831146263	18.761704477328664	350.6946945828379	0.7851615401547961
62000	-41843.86053965959	-41856.27922036859	12.418680708998707	-41856.27922036859	3.795651640203018E-4	0.0013718877641376345	19.326435987980844	443.762069343876	0.698979347684031
63000	-41841.31624453608	-41852.62480574025	11.308561204167336	-41852.62480574025	6.110729381685514E-4	0.0018704820532396901	18.216316483149473	768.238564995782	0.7775448397121069
64000	-41841.11768934206	-41852.67525217294	11.557562830880837	-41852.67525217294	4.431332013654515E-4	0.0014484672216660964	18.465318109862974	225.0586172755549	0.7128716297293332
65000	-41840.70109386095	-41852.65625278465	11.955158923696459	-41852.65625278465	4.798518411393329E-4	0.001497232415420533	18.862914202678596	402.67952294144567	0.8982078355330558
66000	-41839.67900214381	-41852.354096226605	12.675094082798076	-41852.354096226605	4.4046145525033424E-4	0.0013856647741762103	19.582849361780212	766.762504288102	0.5548542926488538
67000	-41841.548282544136	-41852.41050578839	10.862223244259951	-41852.41050578839	5.488644816172982E-4	0.0017235527956709143	17.769978523242088	251.58685593760444	0.5548542926488538
68000	-41839.66947909899	-41852.1925822295	12.523103130507423	-41852.1925822295	4.424249226805253E-4	0.0014027750902045621	19.43085840948956	675.319214065667	0.5293673987435257
69000	-41842.83205201345	-41854.47660497862	11.644552965167744	-41854.47660497862	5.286199228327599E-4	0.0018266096619660487	18.55230824414988	550.178293848047	0.42391259749924354
70000	-41840.12684049236	-41852.84123016882	12.714389676458445	-41852.84123016882	3.9957156286707943E-4	0.0013004273280519583	19.622144955440582	700.2782913863879	0.5356089991965122
71000	-41842.09583374902	-41852.203364238594	10.10753048957422	-41852.203364238594	4.712823132326982E-4	0.0014600187657311076	17.015285768556357	228.25860281805697	0.36365247258140093
72000	-41839.88609020563	-41852.36099168544	12.4749014798061	-41852.36099168544	4.771708424333668E-4	0.00150356821243624	19.382656758788237	892.2114784698085	0.3596481625852474
73000	-41839.83245077073	-41852.25940146702	12.426950696291136	-41852.25940146702	5.124955989526752E-4	0.0015681281842360858	19.334705975273273	979.5615837870113	0.2801882032859595
74000	-41842.697916881225	-41852.446393661994	9.748476780770375	-41852.446393661994	5.127646233883739E-4	0.0015544815420142763	16.65623205975251	153.54855894253146	0.5191477391180727
75000	-41840.52962930375	-41851.7809900331	11.251360729344846	-41851.7809900331	5.26656193652218E-4	0.0016865831946864852	18.159116008326983	293.4305977425789	0.5827496449608787
76000	-41840.37753076212	-41852.82686837684	12.449337614723895	-41852.82686837684	5.066083755940461E-4	0.0015526776125937268	19.35709289370603	878.6843757961161	0.5827496449608787
77000	-41842.51760178824	-41853.39547500673	10.877873218483924	-41853.39547500673	4.632715262488255E-4	0.001581687403100897	17.78562849746606	943.914155675962	0.8545962923679008
78000	-41840.13352676721	-41852.44574388831	12.312217121097383	-41852.44574388831	4.3027441372462386E-4	0.001399312443435381	19.21997240007952	508.8754824920267	0.5825468301958318
79000	-41843.12148869018	-41855.24251346568	12.121024775499322	-41855.24251346568	5.555122429514096E-4	0.0016714125477417644	19.02878005448146	693.8384886098415	0.4393684169831345
80000	-41840.51613602159	-41852.93789449882	12.421758477229407	-41852.93789449882	4.032199298593192E-4	0.001351703865750314	19.329513756211544	570.9006412019121	0.5408080434457032
81000	-41846.23220409472	-41857.80315568424	11.57095158952114	-41857.80315568424	5.652644785983573E-4	0.0020107271609925595	18.478706868503277	614.5947222930273	0.5976572483352549
82000	-41840.90836413413	-41852.840636356595	11.932272222469255	-41852.840636356595	5.161161861382885E-4	0.0017496289121171791	18.84002750145139	845.534612594981	0.6277808112299446
83000	-41840.421013150735	-41852.11006934887	11.68905619813357	-41852.11006934887	4.97906792867985E-4	0.0015416283593150861	18.596811477115708	703.21849980694	0.849998738230185
84000	-41841.96587318996	-41853.800926444834	11.835053254874328	-41853.800926444834	6.38121000101714E-4	0.0018619393484087532	18.742808533856465	839.9292873455644	0.12675102510405173
85000	-41843.720215680034	-41855.97542527193	12.255209591892054	-41855.97542527193	4.210121388549318E-4	0.0015252856365777308	19.16296487087419	581.1174679754741	0.6084801047584834
86000	-41839.99658993462	-41851.79581264104	11.799222706417744	-41851.79581264104	5.078597718614011E-4	0.0016079972198726788	18.70697798539988	492.6436559234705	0.46285331965512216
87000	-41841.53422637693	-41852.94599586775	11.411769490817704	-41852.94599586775	5.284190289144839E-4	0.001621122848322086	18.31952476979984	326.4816304427491	0.9330860163609791
88000	-41842.808057099246	-41855.49877621819	12.690719118947186	-41855.49877621819	4.611856124936666E-4	0.0013072257686399782	19.598474397929323	489.74013455464467	0.8722112134097413
89000	-41839.93226823114	-41851.892329250244	11.960061019107894	-41851.892329250244	5.47304385061391E-4	0.0017243181319732286	18.86781629809003	892.152573130586	0.6513451623860355
90000	-41839.912245369305	-41852.63664128066	12.724395911354687	-41852.63664128066	4.105787890443995E-4	0.001345854518735541	19.632151190336824	703.9541409527808	0.6396958314011224
91000	-41841.404087229115	-41853.70518279156	12.301095562442132	-41853.70518279156	5.771063302394326E-4	0.001683011407441784	19.20885084142427	946.6187312239864	0.4691220225833307
92000	-41842.91013153215	-41854.17129527207	11.26116373991978	-41854.17129527207	6.856068977422836E-4	0.002037924433596008	18.168919018901917	566.2875021449426	0.7904393266501694
93000	-41842.54758589987	-41852.6515492598	10.103963359928716	-41852.6515492598	5.973908233488823E-4	0.001809266701191215	17.011718638910853	330.8681412283186	0.09593373102076588
94000	-41841.126715798986	-41853.43811203621	12.311396237219967	-41853.43811203621	4.544769214545015E-4	0.001426750853197093	19.219151516202103	259.54399121421375	0.8291757514332515
95000	-41840.3933353921	-41852.72159511535	12.328259723245562	-41852.72159511535	5.489006267580948E-4	0.0016312426153493494	19.2360150022277	984.0692891000884	0.5503786753801949
96000	-41842.821023509765	-41852.98512433807	10.164100828303116	-41852.98512433807	4.7808630405781735E-4	0.0015987953113895483	17.071856107285253	46.64543196423092	0.9944040801027998
97000	-41840.7184900664	-41853.27401287524	12.555522808844092	-41853.27401287524	4.5459717664722587E-4	0.0014525633551718724	19.46327808782623	924.4221897385956	0.6351320111363038
98000	-41841.493225003716	-41853.151287857174	11.658062853455988	-41853.151287857174	5.975277897389205E-4	0.001955537179181827	18.565818132438125	702.8744913440169	0.2988318651399431
99000	-41842.59751146323	-41853.42719860705	10.82968714381827	-41853.42719860705	5.946974209726873E-4	0.001980939959362411	17.737442422800406	118.63591449818253	0.8297287635106209
100000	-41839.79765118743	-41851.95230639614	12.154655208709162	-41851.95230639614	5.080120228923314E-4	0.001584766103791059	19.0624104876913	684.4593886397112	0.40744234686083236
101000	-41840.46069046632	-41852.47534892566	12.014658459338754	-41852.47534892566	5.455780072698098E-4	0.0016976234187738944	18.92241373832089	422.9154445939864	0.7675562887256167
102000	-41840.554513475974	-41852.52002306429	11.965509588315463	-41852.52002306429	5.027551216737205E-4	0.0015978737117414176	18.8732648672976	842.0574808139878	0.7472110946051992
103000	-41841.314194713595	-41853.88558423978	12.571389526188206	-41853.88558423978	5.08382135714995E-4	0.0014693534182947752	19.479144805170343	718.9534897394813	0.5930723067081192
104000	-41843.56625489794	-41855.2066446649	11.640389766958489	-41855.2066446649	5.45814043283229E-4	0.0018412625876118621	18.548145045940625	671.4187858866003	0.21767255839833272
105000	-41842.07028862511	-41854.18045618105	12.110167555937114	-41854.18045618105	5.525909693397247E-4	0.0016438847483721654	19.01792283491925	695.1482065327451	0.3979977593194296
106000	-41841.73578677383	-41854.36266635855	12.626879584717734	-41854.36266635855	3.544710514517454E-4	0.0011326746330892047	19.53463486369987	910.5974488205834	0.0835091432279475
107000	-41845.78870430806	-41857.72442335006	11.935719041995533	-41857.72442335006	6.581594507519808E-4	0.0018458846658121325	18.84347432097767	587.1179494305575	0.6136731403811884
108000	-41841.05744529486	-41853.04518859546	11.987743300601956	-41853.04518859546	4.991332712617343E-4	0.0017184287012918928	18.895498579584093	795.4279841096443	0.24060408084273485
109000	-41841.241848970356	-41853.524253283875	12.282404313521312	-41853.524253283875	5.746379702758003E-4	0.001671806747258688	19.19015959250345	858.9204543709718	0.5110988683613604
110000	-41842.9003137227	-41854.072350390656	11.172036667958931	-41854.072350390656	6.11597004307972E-4	0.0019623137611818327	18.079791946941068	573.5117178830908	0.11078925788918598
111000	-41841.756009909084	-41853.249031586754	11.493021677671106	-41853.249031586754	5.334685122306864E-4	0.0017885277394880273	18.400776956653242	696.1910747986241	0.0076124575333611005
112000	-41841.2028231845	-41852.651413535976	11.448590351469505	-41852.651413535976	5.763980626969919E-4	0.0017922165410627648	18.356345630451642	360.46075928779777	0.8922807606908514
113000	-41840.45744252373	-41852.26078899026	11.80334646652495	-41852.26078899026	4.525723141675857E-4	0.0014743782569831931	18.711101745507086	328.8437417183612	0.638022099230992
114000	-41842.41058367716	-41854.67711437532	12.266530698157101	-41854.67711437532	5.005920425159886E-4	0.0014665171939177064	19.174285977139238	716.5230023040147	0.33450507188238876
115000	-41840.38379911134	-41852.19155057198	11.807751460640379	-41852.19155057198	5.288280323952604E-4	0.0017111443593951824	18.715506739622516	556.2590688008238	0.44178909190081894
116000	-41840.44452842873	-41853.2867601219	12.842231693170177	-41853.2867601219	3.8498904971817567E-4	0.0012894455898419608	19.749986972152314	933.7397529024747	0.3884980187016333
117000	-41840.71392108812	-41852.29680420547	11.582883117351855	-41852.29680420547	5.803316511351522E-4	0.0017763772102676655	18.490638396333992	130.94295660274898	0.8867765705538103
118000	-41841.88926790543	-41853.813730242044	11.924462336608165	-41853.813730242044	5.429938125980074E-4	0.001584836054966247	18.832217615590302	811.1188701717919	0.01867195515059961
119000	-41844.86283564961	-41856.26112566938	11.398290019768385	-41856.26112566938	7.201752663745641E-4	0.0022327508352382916	18.306045298750522	761.765364791089	0.16356843540696633
120000	-41839.706453802566	-41852.01062571199	12.304171909427787	-41852.01062571199	4.557436352576884E-4	0.001476869523829006	19.211927188409923	958.3440691324429	0.032237863309408525
121000	-41842.62509700584	-41853.85464404586	11.229547040023231	-41853.85464404586	6.226502797431888E-4	0.001858894522020221	18.137302319005368	351.1004460858209	0.9034077817668528
122000	-41842.748855308724	-41854.11187718852	11.363021879799408	-41854.11187718852	6.677163611840877E-4	0.0021573185863204133	18.270777158781545	898.3267835997317	0.5454149490686497
123000	-41842.38931114692	-41854.10105522991	11.711744082986378	-41854.10105522991	6.66292784027322E-4	0.0021222641663344874	18.619499361968515	999.9050871602169	0.11554216717602213
124000	-41841.05665324049	-41852.67158136169	11.614928121198524	-41852.67158136169	5.918218572778237E-4	0.001861784211386178	18.52268340018066	654.9779835366564	0.23900348246443584
125000	-41840.87978787661	-41852.656035789776	11.77624791316671	-41852.656035789776	5.723886639070752E-4	0.0018702685075211508	18.684003192148847	753.6195025323999	0.6357411455663324
126000	-41842.555136062925	-41853.901304506566	11.34616844364416	-41853.901304506566	5.077492670373343E-4	0.0017781076775135486	18.253923722626297	575.9095947355501	0.14359476581221564
127000	-41845.68323625009	-41856.094659898605	10.411423648511569	-41856.094659898605	5.987218638073503E-4	0.0018961037171765192	17.319178927493706	367.9822111424191	0.9381856560543228
128000	-41841.806658835005	-41853.84400360616	12.037344771157176	-41853.84400360616	5.888020569741648E-4	0.0017554879302225774	18.945100050139313	865.6640277980434	0.20329061815986693
129000	-41840.25704175769	-41852.079945115314	11.822903357622508	-41852.079945115314	4.636362776925189E-4	0.0014523040883310902	18.730658636604645	542.9128604608891	0.3259339383018415
130000	-41841.639634468804	-41854.02399071531	12.384356246502186	-41854.02399071531	4.6162703211462025E-4	0.0013927080873013579	19.292111525484323	249.5728164826652	0.931357490388489
131000	-41841.52636285869	-41853.271516466724	11.745153608034265	-41853.271516466724	6.078609005663693E-4	0.0018011524994409336	18.6529088870164	772.4489023692107	0.09098149206547693
132000	-41842.51472036992	-41854.41395936226	11.899238992339786	-41854.41395936226	4.179276861242177E-4	0.0014685399249689836	18.806994271321923	894.6617283864457	0.7952238987025574
133000	-41839.75318068312	-41851.88415867293	12.130977989815712	-41851.88415867293	4.5773690986709E-4	0.0014847170167821982	19.03873326879785	552.349760442305	0.49121855411331133
134000	-41841.05563958655	-41852.85601238381	11.800372797264107	-41852.85601238381	5.75403921674052E-4	0.0017764382835040796	18.708128076246243	232.99492163351388	0.8756504840856543
135000	-41840.12121137954	-41852.205656364145	12.084444984605156	-41852.205656364145	4.4899359103431764E-4	0.0014466503119734517	18.992200263587293	676.1502065522843	0.2674258750196388
