#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.base.inference.CompoundDistribution">
#    <distribution id="prior" spec="beast.base.inference.CompoundDistribution">
#        <distribution id="BirthDeath.t:sample3_aligned" spec="beast.base.evolution.speciation.BirthDeathGernhard08Model">
#            <parameter id="BDDeathRate.t:sample3_aligned" lower="0.0" name="relativeDeathRate" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.5</parameter>
#            <parameter id="BDBirthRate.t:sample3_aligned" lower="0.0" name="birthDiffRate" spec="beast.base.inference.parameter.RealParameter" upper="10000.0">1.0</parameter>
#            <tree id="Tree.t:sample3_aligned" spec="beast.base.evolution.tree.Tree">
#                <taxonset id="TaxonSet.sample3_aligned" spec="beast.base.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="BirthRatePrior.t:sample3_aligned" name="distribution" x="@BDBirthRate.t:sample3_aligned">
#            <Uniform id="Uniform.3" name="distr" upper="1000.0"/>
#        </prior>
#        <prior id="DeathRatePrior.t:sample3_aligned" name="distribution" x="@BDDeathRate.t:sample3_aligned">
#            <Uniform id="Uniform.4" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:sample3_aligned" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <distr id="Dirichlet.0" spec="beast.base.inference.distribution.Dirichlet">
#                <parameter dimension="4" estimate="false" id="RealParameter.7" name="alpha" spec="beast.base.inference.parameter.RealParameter">4.0 4.0 4.0 4.0</parameter>
#            </distr>
#        </prior>
#        <prior id="RateACPrior.s:sample3_aligned" name="distribution">
#            <parameter id="rateAC.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.2" name="distr">
#                <parameter estimate="false" id="RealParameter.8" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.9" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateAGPrior.s:sample3_aligned" name="distribution">
#            <parameter id="rateAG.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.3" name="distr">
#                <parameter estimate="false" id="RealParameter.10" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.11" name="beta" spec="beast.base.inference.parameter.RealParameter">20.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateATPrior.s:sample3_aligned" name="distribution">
#            <parameter id="rateAT.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.4" name="distr">
#                <parameter estimate="false" id="RealParameter.12" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.13" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateCGPrior.s:sample3_aligned" name="distribution">
#            <parameter id="rateCG.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.5" name="distr">
#                <parameter estimate="false" id="RealParameter.14" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.15" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#        <prior id="RateGTPrior.s:sample3_aligned" name="distribution">
#            <parameter id="rateGT.s:sample3_aligned" lower="0.0" name="x" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            <Gamma id="Gamma.7" name="distr">
#                <parameter estimate="false" id="RealParameter.18" name="alpha" spec="beast.base.inference.parameter.RealParameter">0.05</parameter>
#                <parameter estimate="false" id="RealParameter.19" name="beta" spec="beast.base.inference.parameter.RealParameter">10.0</parameter>
#            </Gamma>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.base.inference.CompoundDistribution" useThreads="true">
#        <distribution data="@sample3_aligned" id="treeLikelihood.sample3_aligned" spec="beast.base.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:sample3_aligned">
#            <siteModel id="SiteModel.s:sample3_aligned" spec="beast.base.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:sample3_aligned" lower="0.0" name="mutationRate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:sample3_aligned" lower="0.1" name="shape" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:sample3_aligned" lower="0.0" name="proportionInvariant" spec="beast.base.inference.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="gtr.s:sample3_aligned" rateAC="@rateAC.s:sample3_aligned" rateAG="@rateAG.s:sample3_aligned" rateAT="@rateAT.s:sample3_aligned" rateCG="@rateCG.s:sample3_aligned" rateGT="@rateGT.s:sample3_aligned" spec="beast.base.evolution.substitutionmodel.GTR">
#                    <parameter estimate="false" id="rateCT.s:sample3_aligned" lower="0.0" name="rateCT" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#                    <frequencies frequencies="@freqParameter.s:sample3_aligned" id="estimatedFreqs.s:sample3_aligned" spec="beast.base.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:sample3_aligned" spec="beast.base.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:sample3_aligned" lower="0.0" name="clock.rate" spec="beast.base.inference.parameter.RealParameter">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	Tree.height	Tree.treeLength	BirthDeath	BDBirthRate	BDDeathRate	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	rateAC	rateAG	rateAT	rateCG	rateGT
0	-106037.10259330709	-106010.95585979166	-26.146733515434494	-106010.95585979166	3.142181717678315	6.768100618028648	-7.430979772407179	1.0	0.5	0.25	0.25	0.25	0.25	1.0	1.0	1.0	1.0	1.0
1000	-49262.50407616267	-49245.49078545743	-17.013290705243833	-49245.49078545743	0.1391290379979019	0.2791126451888078	2.8416429039348436	24.00085411277211	0.5805909962354882	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	1.0	1.0
2000	-42143.375514750085	-42134.98710336358	-8.388411386507496	-42134.98710336358	0.010211967641189652	0.02170088623690504	11.46652222267118	189.15884679734575	0.4541996703035673	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	1.0	1.0
3000	-41621.42596042244	-41619.77221323561	-1.6537471868378821	-41619.77221323561	7.983327367322873E-4	0.002298714301882554	18.201186422340793	729.175608201211	0.14202140990734557	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	1.0	1.0
4000	-41615.537965102616	-41614.71214426787	-0.8258208347465894	-41614.71214426787	4.726621811544367E-4	0.0015407508239160092	19.029112774432086	343.7338412189266	0.8724390369197069	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	1.0	1.0
5000	-41618.614098212456	-41616.923074391	-1.6910238214581517	-41616.923074391	4.907721836849715E-4	0.0016802615196825587	18.163909787720524	341.728660982581	0.5027432853491889	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	1.0	1.0
6000	-41614.313672556964	-41613.88537327287	-0.42829928409638907	-41613.88537327287	4.778766606560801E-4	0.001642638676869853	18.96893051414963	706.85142050814	0.374343773606747	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	0.6414335724052784	1.0
7000	-41612.43061076843	-41611.979630451315	-0.45098031711860864	-41611.979630451315	5.710061186356162E-4	0.0017279794269560397	18.04653067380695	182.2398350305554	0.7399696103404136	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	0.2590154566276863	1.0
8000	-41611.95645738673	-41612.461334746	0.50487735927108	-41612.461334746	5.50087115730817E-4	0.0016604480558885081	18.57131266210786	112.37770417580558	0.8942971270824884	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	0.16615133448405942	1.0
9000	-41609.63838236313	-41610.64260720767	1.0042248445382636	-41610.64260720767	5.039546672887267E-4	0.0016304821430939026	19.070660147375044	896.9380818770709	0.15329944200915738	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	0.16615133448405942	1.0
10000	-41610.294361223416	-41611.041123546565	0.7467623231478404	-41611.041123546565	4.416026498246036E-4	0.001476001083134431	18.81319762598462	611.1926812013623	0.27840935398631766	0.25	0.23694956867398628	0.24639603007475783	0.26665440125125583	1.0	2.958179389369533	1.0	0.16615133448405942	1.0
11000	-41472.56762482051	-41471.3049951714	-1.2626296491160476	-41471.3049951714	3.3412115599602105E-4	0.001139439521783279	16.983969351779702	312.8976795009171	0.04184538430804071	0.25	0.23694956867398628	0.23316891219566926	0.27988151913034437	1.0	2.958179389369533	1.0	0.29011593731291	0.6909981173251977
12000	-41468.12715824692	-41468.72600833485	0.598850087928763	-41468.72600833485	5.492324615125108E-4	0.0018110737944366994	18.845449088824513	962.1308647407018	0.5399256366915576	0.25	0.23694956867398628	0.23316891219566926	0.27988151913034437	1.0	2.958179389369533	1.0	0.29011593731291	0.6909981173251977
13000	-41465.29257512128	-41466.35695332096	1.064378199680339	-41466.35695332096	6.13080037978205E-4	0.0019480695659566873	18.576987412796942	702.7295113684071	0.29535648986133817	0.25	0.23694956867398628	0.23316891219566926	0.27988151913034437	1.0	2.958179389369533	0.4874033395565354	0.29011593731291	0.6909981173251977
14000	-41316.259611999565	-41317.40107799866	1.1414659990898133	-41317.40107799866	4.881951400338243E-4	0.0015485383914611737	19.054136803744537	651.4772795208972	0.7834574639043037	0.263265725757468	0.2236838429165183	0.23316891219566926	0.27988151913034437	1.0	2.958179389369533	0.4874033395565354	0.29011593731291	1.000278102776914
15000	-41318.27152306431	-41318.57564964367	0.3041265793619057	-41318.57564964367	6.037254060588499E-4	0.0020000944628008697	18.245815153870765	642.0537762275328	0.12164064849843136	0.263265725757468	0.2236838429165183	0.23316891219566926	0.27988151913034437	0.8933811794437536	2.958179389369533	0.5642582269618276	0.29011593731291	1.000278102776914
16000	-41225.3622059636	-41227.37778665725	2.015580693647984	-41227.37778665725	3.998572339779651E-4	0.0014058422681857002	19.489160912782722	984.8602743877483	0.213754312358148	0.263265725757468	0.2132733074768198	0.23316891219566926	0.29029205457004287	0.4330458086959365	2.958179389369533	0.5642582269618276	0.36754226096712955	1.000278102776914
17000	-41118.37939722501	-41119.4070457365	1.0276485114863552	-41119.4070457365	4.875777250368528E-4	0.0016049972262341383	18.602357936873037	691.0055860754143	0.07114619329211912	0.263265725757468	0.19232505591296314	0.23316891219566926	0.3112403061338995	0.4330458086959365	2.958179389369533	0.5642582269618276	0.36754226096712955	1.000278102776914
18000	-41120.091500803945	-41121.5178968499	1.4263960459584024	-41121.5178968499	4.899739091668793E-4	0.0017251216620702715	19.001105471345085	996.0347550347534	0.013464051219961613	0.263265725757468	0.19232505591296314	0.23316891219566926	0.3112403061338995	0.4330458086959365	2.958179389369533	0.5642582269618276	0.36754226096712955	1.000278102776914
19000	-41117.301561985776	-41118.78935703827	1.4877950524953527	-41118.78935703827	5.501260912112602E-4	0.0015908190387463608	18.594934332706487	608.1394825505627	0.20076880390019847	0.263265725757468	0.19232505591296314	0.23316891219566926	0.3112403061338995	0.4330458086959365	1.9107967641612644	0.5642582269618276	0.36754226096712955	1.000278102776914
20000	-41112.763039212165	-41114.11266689854	1.3496276863769432	-41114.11266689854	5.342251477585E-4	0.001654235827097247	18.456766966588077	412.27324050722547	0.48582401869712605	0.263265725757468	0.19232505591296314	0.23316891219566926	0.3112403061338995	0.4330458086959365	1.9107967641612644	0.5642582269618276	0.36754226096712955	1.000278102776914
